,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,home score,visiting score,Win Binary,Year
0,28,3852,2162,17,3593,1934,57.7,19,3589,2282,23,3364,1304,76.4,23.0,37.0,0.0,2015
0,19,3343,2432,22,3642,1905,60.0,21,4347,1609,39,3752,1415,61.0,10.0,24.0,0.0,2015
0,21,3663,1854,19,3789,1808,57.9,24,3879,1457,27,4128,1962,57.3,22.0,20.0,1.0,2015
0,22,4095,1566,21,3852,1578,54.9,31,4087,1743,26,4065,1820,52.8,23.0,20.0,1.0,2015
0,17,3923,1805,33,3687,1460,72.5,15,3255,2044,30,3763,1335,50.5,36.0,21.0,1.0,2015
0,24,4591,1358,23,3840,1606,39.2,30,3782,1529,28,4783,1942,57.2,30.0,27.0,1.0,2015
0,17,3316,1544,22,4544,2071,67.8,17,3503,1850,25,3972,1730,51.4,3.0,17.0,0.0,2015
0,31,3970,1718,16,4000,2019,45.6,17,2928,2211,11,3636,1931,61.1,23.0,20.0,1.0,2015
0,24,4616,1917,28,3976,1477,64.1,22,2805,1956,21,4012,2055,68.6,22.0,24.0,0.0,2015
0,20,4970,1491,25,3366,1597,52.9,33,3471,1890,18,4291,1709,48.4,26.0,20.0,1.0,2015
0,16,3790,2268,27,3193,1337,66.3,24,4212,1335,12,4179,2020,28.9,13.0,10.0,1.0,2015
0,20,3833,1731,25,4140,1678,66.8,30,3704,1438,14,3737,1661,62.0,20.0,27.0,0.0,2015
0,28,3852,2162,17,3593,1934,57.7,28,4108,1473,23,3882,1680,52.4,38.0,31.0,1.0,2015
0,33,3503,1485,26,4273,2153,43.7,19,3343,2432,22,3642,1905,60.0,13.0,14.0,0.0,2015
0,28,4271,1478,25,4114,1952,43.1,30,3782,1529,28,4783,1942,57.2,30.0,33.0,0.0,2015
0,30,4379,1606,20,3786,2005,68.4,22,4095,1566,21,3852,1578,54.9,25.0,19.0,1.0,2015
0,15,3255,2044,30,3763,1335,50.5,21,3663,1854,19,3789,1808,57.9,17.0,18.0,0.0,2015
0,31,4087,1743,26,4065,1820,52.8,20,4970,1491,25,3366,1597,52.9,39.0,17.0,1.0,2015
0,17,3503,1850,25,3972,1730,51.4,22,2805,1956,21,4012,2055,68.6,24.0,10.0,1.0,2015
0,17,3923,1805,33,3687,1460,72.5,16,3790,2268,27,3193,1337,66.3,27.0,24.0,1.0,2015
0,24,4212,1335,12,4179,2020,28.9,24,4616,1917,28,3976,1477,64.1,17.0,42.0,0.0,2015
0,33,3471,1890,18,4291,1709,48.4,14,4587,1404,29,3698,1571,50.8,6.0,30.0,0.0,2015
0,24,3879,1457,27,4128,1962,57.3,31,3970,1718,16,4000,2019,45.6,10.0,16.0,0.0,2015
0,21,4347,1609,39,3752,1415,61.0,17,3316,1544,22,4544,2071,67.8,30.0,27.0,1.0,2015
0,24,4591,1358,23,3840,1606,39.2,28,4603,1724,22,3762,1748,61.4,20.0,24.0,0.0,2015
0,20,4970,1491,25,3366,1597,52.9,30,4379,1606,20,3786,2005,68.4,31.0,21.0,1.0,2015
0,30,3782,1529,28,4783,1942,57.2,31,3970,1718,16,4000,2019,45.6,23.0,26.0,0.0,2015
0,19,3343,2432,22,3642,1905,60.0,17,3923,1805,33,3687,1460,72.5,21.0,34.0,0.0,2015
0,17,2928,2211,11,3636,1931,61.1,15,3255,2044,30,3763,1335,50.5,16.0,10.0,1.0,2015
0,28,4108,1473,23,3882,1680,52.4,20,3833,1731,25,4140,1678,66.8,20.0,31.0,0.0,2015
0,24,4212,1335,12,4179,2020,28.9,21,3663,1854,19,3789,1808,57.9,37.0,34.0,1.0,2015
0,24,4057,1868,30,4350,1459,58.3,22,4095,1566,21,3852,1578,54.9,34.0,20.0,1.0,2015
0,28,4603,1724,22,3762,1748,61.4,24,4616,1917,28,3976,1477,64.1,25.0,13.0,1.0,2015
0,33,3503,1485,26,4273,2153,43.7,19,3811,1496,19,3678,1797,72.8,10.0,38.0,0.0,2015
0,16,3790,2268,27,3193,1337,66.3,19,3589,2282,23,3364,1304,76.4,23.0,27.0,0.0,2015
0,17,3503,1850,25,3972,1730,51.4,24,4591,1358,23,3840,1606,39.2,27.0,20.0,1.0,2015
0,17,3316,1544,22,4544,2071,67.8,28,4271,1478,25,4114,1952,43.1,25.0,20.0,1.0,2015
0,30,3704,1438,14,3737,1661,62.0,14,4587,1404,29,3698,1571,50.8,27.0,34.0,0.0,2015
0,31,4087,1743,26,4065,1820,52.8,21,4347,1609,39,3752,1415,61.0,27.0,7.0,1.0,2015
0,17,3316,1544,22,4544,2071,67.8,16,3790,2268,27,3193,1337,66.3,3.0,20.0,0.0,2015
0,19,3343,2432,22,3642,1905,60.0,28,4108,1473,23,3882,1680,52.4,31.0,34.0,0.0,2015
0,22,2805,1956,21,4012,2055,68.6,30,3782,1529,28,4783,1942,57.2,24.0,6.0,1.0,2015
0,15,3255,2044,30,3763,1335,50.5,28,4603,1724,22,3762,1748,61.4,23.0,13.0,1.0,2015
0,19,3811,1496,19,3678,1797,72.8,20,3833,1731,25,4140,1678,66.8,44.0,26.0,1.0,2015
0,14,4587,1404,29,3698,1571,50.8,24,4057,1868,30,4350,1459,58.3,30.0,23.0,1.0,2015
0,24,4212,1335,12,4179,2020,28.9,17,2928,2211,11,3636,1931,61.1,19.0,28.0,0.0,2015
0,33,3503,1485,26,4273,2153,43.7,30,4379,1606,20,3786,2005,68.4,7.0,10.0,0.0,2015
0,22,4095,1566,21,3852,1578,54.9,28,3852,2162,17,3593,1934,57.7,31.0,30.0,1.0,2015
0,30,3704,1438,14,3737,1661,62.0,20,4970,1491,25,3366,1597,52.9,21.0,27.0,0.0,2015
0,24,4591,1358,23,3840,1606,39.2,24,3879,1457,27,4128,1962,57.3,29.0,37.0,0.0,2015
0,21,4347,1609,39,3752,1415,61.0,33,3471,1890,18,4291,1709,48.4,27.0,20.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,31,4087,1743,26,4065,1820,52.8,27.0,16.0,1.0,2015
0,24,4616,1917,28,3976,1477,64.1,28,4271,1478,25,4114,1952,43.1,26.0,18.0,1.0,2015
0,14,4587,1404,29,3698,1571,50.8,19,3811,1496,19,3678,1797,72.8,36.0,7.0,1.0,2015
0,24,4212,1335,12,4179,2020,28.9,15,3255,2044,30,3763,1335,50.5,10.0,45.0,0.0,2015
0,21,3663,1854,19,3789,1808,57.9,17,2928,2211,11,3636,1931,61.1,20.0,23.0,0.0,2015
0,30,4379,1606,20,3786,2005,68.4,28,3852,2162,17,3593,1934,57.7,20.0,23.0,0.0,2015
0,20,4970,1491,25,3366,1597,52.9,21,4347,1609,39,3752,1415,61.0,52.0,49.0,1.0,2015
0,22,2805,1956,21,4012,2055,68.6,17,3316,1544,22,4544,2071,67.8,27.0,6.0,1.0,2015
0,30,3782,1529,28,4783,1942,57.2,24,4616,1917,28,3976,1477,64.1,20.0,34.0,0.0,2015
0,28,4603,1724,22,3762,1748,61.4,17,3923,1805,33,3687,1460,72.5,10.0,16.0,0.0,2015
0,28,4271,1478,25,4114,1952,43.1,24,4591,1358,23,3840,1606,39.2,29.0,26.0,1.0,2015
0,20,3833,1731,25,4140,1678,66.8,33,3503,1485,26,4273,2153,43.7,20.0,6.0,1.0,2015
0,24,3879,1457,27,4128,1962,57.3,24,4057,1868,30,4350,1459,58.3,34.0,20.0,1.0,2015
0,33,3471,1890,18,4291,1709,48.4,16,3790,2268,27,3193,1337,66.3,12.0,13.0,0.0,2015
0,31,3970,1718,16,4000,2019,45.6,17,3503,1850,25,3972,1730,51.4,29.0,10.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,30,3704,1438,14,3737,1661,62.0,29.0,26.0,1.0,2015
0,17,3923,1805,33,3687,1460,72.5,30,3782,1529,28,4783,1942,57.2,31.0,10.0,1.0,2015
0,28,4603,1724,22,3762,1748,61.4,24,3879,1457,27,4128,1962,57.3,38.0,35.0,1.0,2015
0,24,4057,1868,30,4350,1459,58.3,28,4108,1473,23,3882,1680,52.4,28.0,23.0,1.0,2015
0,17,2928,2211,11,3636,1931,61.1,22,2805,1956,21,4012,2055,68.6,21.0,18.0,1.0,2015
0,19,3343,2432,22,3642,1905,60.0,19,3811,1496,19,3678,1797,72.8,33.0,17.0,1.0,2015
0,20,4970,1491,25,3366,1597,52.9,33,3503,1485,26,4273,2153,43.7,28.0,34.0,0.0,2015
0,14,4587,1404,29,3698,1571,50.8,22,4095,1566,21,3852,1578,54.9,27.0,10.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,17,3503,1850,25,3972,1730,51.4,37.0,29.0,1.0,2015
0,17,3316,1544,22,4544,2071,67.8,30,4379,1606,20,3786,2005,68.4,17.0,16.0,1.0,2015
0,28,3852,2162,17,3593,1934,57.7,21,4347,1609,39,3752,1415,61.0,18.0,32.0,0.0,2015
0,30,3704,1438,14,3737,1661,62.0,31,3970,1718,16,4000,2019,45.6,27.0,24.0,1.0,2015
0,33,3471,1890,18,4291,1709,48.4,31,4087,1743,26,4065,1820,52.8,27.0,33.0,0.0,2015
0,24,4591,1358,23,3840,1606,39.2,21,3663,1854,19,3789,1808,57.9,19.0,22.0,0.0,2015
0,24,4057,1868,30,4350,1459,58.3,19,3343,2432,22,3642,1905,60.0,17.0,22.0,0.0,2015
0,17,3503,1850,25,3972,1730,51.4,24,4212,1335,12,4179,2020,28.9,16.0,18.0,0.0,2015
0,28,3852,2162,17,3593,1934,57.7,33,3471,1890,18,4291,1709,48.4,10.0,6.0,1.0,2015
0,33,3503,1485,26,4273,2153,43.7,19,3589,2282,23,3364,1304,76.4,10.0,27.0,0.0,2015
0,22,2805,1956,21,4012,2055,68.6,21,3663,1854,19,3789,1808,57.9,13.0,37.0,0.0,2015
0,22,4095,1566,21,3852,1578,54.9,20,4970,1491,25,3366,1597,52.9,47.0,14.0,1.0,2015
0,31,4087,1743,26,4065,1820,52.8,19,3811,1496,19,3678,1797,72.8,19.0,20.0,0.0,2015
0,28,4603,1724,22,3762,1748,61.4,30,3782,1529,28,4783,1942,57.2,30.0,9.0,1.0,2015
0,28,4271,1478,25,4114,1952,43.1,28,4108,1473,23,3882,1680,52.4,20.0,22.0,0.0,2015
0,24,3879,1457,27,4128,1962,57.3,17,2928,2211,11,3636,1931,61.1,14.0,30.0,0.0,2015
0,31,3970,1718,16,4000,2019,45.6,15,3255,2044,30,3763,1335,50.5,13.0,29.0,0.0,2015
0,21,4347,1609,39,3752,1415,61.0,14,4587,1404,29,3698,1571,50.8,26.0,27.0,0.0,2015
0,16,3790,2268,27,3193,1337,66.3,24,4616,1917,28,3976,1477,64.1,32.0,39.0,0.0,2015
0,17,3923,1805,33,3687,1460,72.5,20,3833,1731,25,4140,1678,66.8,6.0,10.0,0.0,2015
0,28,4108,1473,23,3882,1680,52.4,33,3503,1485,26,4273,2153,43.7,19.0,13.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,22,4095,1566,21,3852,1578,54.9,44.0,16.0,1.0,2015
0,24,4212,1335,12,4179,2020,28.9,24,3879,1457,27,4128,1962,57.3,18.0,13.0,1.0,2015
0,19,3811,1496,19,3678,1797,72.8,33,3471,1890,18,4291,1709,48.4,14.0,24.0,0.0,2015
0,30,4379,1606,20,3786,2005,68.4,30,3704,1438,14,3737,1661,62.0,21.0,24.0,0.0,2015
0,28,4271,1478,25,4114,1952,43.1,22,2805,1956,21,4012,2055,68.6,16.0,13.0,1.0,2015
0,20,3833,1731,25,4140,1678,66.8,24,4057,1868,30,4350,1459,58.3,24.0,17.0,1.0,2015
0,17,2928,2211,11,3636,1931,61.1,17,3503,1850,25,3972,1730,51.4,13.0,30.0,0.0,2015
0,31,4087,1743,26,4065,1820,52.8,28,3852,2162,17,3593,1934,57.7,17.0,45.0,0.0,2015
0,21,3663,1854,19,3789,1808,57.9,31,3970,1718,16,4000,2019,45.6,15.0,17.0,0.0,2015
0,24,4616,1917,28,3976,1477,64.1,17,3923,1805,33,3687,1460,72.5,34.0,31.0,1.0,2015
0,16,3790,2268,27,3193,1337,66.3,17,3316,1544,22,4544,2071,67.8,29.0,13.0,1.0,2015
0,24,4591,1358,23,3840,1606,39.2,15,3255,2044,30,3763,1335,50.5,3.0,33.0,0.0,2015
0,14,4587,1404,29,3698,1571,50.8,19,3343,2432,22,3642,1905,60.0,20.0,13.0,1.0,2015
0,24,4212,1335,12,4179,2020,28.9,31,4087,1743,26,4065,1820,52.8,45.0,14.0,1.0,2015
0,33,3471,1890,18,4291,1709,48.4,19,3589,2282,23,3364,1304,76.4,14.0,33.0,0.0,2015
0,17,3503,1850,25,3972,1730,51.4,21,3663,1854,19,3789,1808,57.9,13.0,17.0,0.0,2015
0,20,3833,1731,25,4140,1678,66.8,20,4970,1491,25,3366,1597,52.9,24.0,6.0,1.0,2015
0,30,4379,1606,20,3786,2005,68.4,17,2928,2211,11,3636,1931,61.1,10.0,20.0,0.0,2015
0,17,3923,1805,33,3687,1460,72.5,22,2805,1956,21,4012,2055,68.6,31.0,7.0,1.0,2015
0,30,3704,1438,14,3737,1661,62.0,28,3852,2162,17,3593,1934,57.7,25.0,12.0,1.0,2015
0,22,4095,1566,21,3852,1578,54.9,21,4347,1609,39,3752,1415,61.0,20.0,14.0,1.0,2015
0,33,3503,1485,26,4273,2153,43.7,24,3879,1457,27,4128,1962,57.3,21.0,24.0,0.0,2015
0,15,3255,2044,30,3763,1335,50.5,19,3343,2432,22,3642,1905,60.0,30.0,22.0,1.0,2015
0,24,4057,1868,30,4350,1459,58.3,19,3811,1496,19,3678,1797,72.8,38.0,20.0,1.0,2015
0,28,4108,1473,23,3882,1680,52.4,24,4591,1358,23,3840,1606,39.2,25.0,31.0,0.0,2015
0,17,3316,1544,22,4544,2071,67.8,24,4616,1917,28,3976,1477,64.1,13.0,19.0,0.0,2015
0,16,3790,2268,27,3193,1337,66.3,28,4603,1724,22,3762,1748,61.4,39.0,30.0,1.0,2015
0,31,3970,1718,16,4000,2019,45.6,14,4587,1404,29,3698,1571,50.8,30.0,24.0,1.0,2015
0,30,3782,1529,28,4783,1942,57.2,28,4271,1478,25,4114,1952,43.1,27.0,33.0,0.0,2015
0,24,4212,1335,12,4179,2020,28.9,17,3503,1850,25,3972,1730,51.4,23.0,27.0,0.0,2015
0,21,3663,1854,19,3789,1808,57.9,17,3316,1544,22,4544,2071,67.8,20.0,26.0,0.0,2015
0,30,3782,1529,28,4783,1942,57.2,17,3923,1805,33,3687,1460,72.5,3.0,37.0,0.0,2015
0,33,3503,1485,26,4273,2153,43.7,28,4108,1473,23,3882,1680,52.4,42.0,39.0,1.0,2015
0,19,3343,2432,22,3642,1905,60.0,20,3833,1731,25,4140,1678,66.8,30.0,21.0,1.0,2015
0,19,3811,1496,19,3678,1797,72.8,28,4271,1478,25,4114,1952,43.1,15.0,13.0,1.0,2015
0,20,4970,1491,25,3366,1597,52.9,19,3589,2282,23,3364,1304,76.4,38.0,41.0,0.0,2015
0,17,2928,2211,11,3636,1931,61.1,16,3790,2268,27,3193,1337,66.3,7.0,38.0,0.0,2015
0,22,2805,1956,21,4012,2055,68.6,24,4616,1917,28,3976,1477,64.1,3.0,27.0,0.0,2015
0,28,3852,2162,17,3593,1934,57.7,30,4379,1606,20,3786,2005,68.4,23.0,19.0,1.0,2015
0,21,4347,1609,39,3752,1415,61.0,24,4057,1868,30,4350,1459,58.3,20.0,23.0,0.0,2015
0,24,4591,1358,23,3840,1606,39.2,31,3970,1718,16,4000,2019,45.6,3.0,17.0,0.0,2015
0,24,3879,1457,27,4128,1962,57.3,15,3255,2044,30,3763,1335,50.5,20.0,34.0,0.0,2015
0,14,4587,1404,29,3698,1571,50.8,31,4087,1743,26,4065,1820,52.8,28.0,35.0,0.0,2015
0,28,4603,1724,22,3762,1748,61.4,30,3704,1438,14,3737,1661,62.0,45.0,10.0,1.0,2015
0,22,4095,1566,21,3852,1578,54.9,33,3471,1890,18,4291,1709,48.4,16.0,19.0,0.0,2015
0,24,4616,1917,28,3976,1477,64.1,17,2928,2211,11,3636,1931,61.1,23.0,20.0,1.0,2015
0,17,3923,1805,33,3687,1460,72.5,28,4603,1724,22,3762,1748,61.4,20.0,33.0,0.0,2015
0,31,4087,1743,26,4065,1820,52.8,19,3343,2432,22,3642,1905,60.0,23.0,20.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,30,4379,1606,20,3786,2005,68.4,38.0,0.0,1.0,2015
0,30,3782,1529,28,4783,1942,57.2,17,3316,1544,22,4544,2071,67.8,24.0,10.0,1.0,2015
0,21,3663,1854,19,3789,1808,57.9,22,4095,1566,21,3852,1578,54.9,21.0,24.0,0.0,2015
0,22,2805,1956,21,4012,2055,68.6,24,4212,1335,12,4179,2020,28.9,21.0,14.0,1.0,2015
0,15,3255,2044,30,3763,1335,50.5,24,4591,1358,23,3840,1606,39.2,10.0,3.0,1.0,2015
0,28,3852,2162,17,3593,1934,57.7,20,4970,1491,25,3366,1597,52.9,17.0,24.0,0.0,2015
0,28,4108,1473,23,3882,1680,52.4,30,3704,1438,14,3737,1661,62.0,51.0,16.0,1.0,2015
0,24,4057,1868,30,4350,1459,58.3,33,3503,1485,26,4273,2153,43.7,30.0,8.0,1.0,2015
0,20,3833,1731,25,4140,1678,66.8,14,4587,1404,29,3698,1571,50.8,6.0,27.0,0.0,2015
0,31,3970,1718,16,4000,2019,45.6,24,3879,1457,27,4128,1962,57.3,12.0,15.0,0.0,2015
0,17,3503,1850,25,3972,1730,51.4,33,3471,1890,18,4291,1709,48.4,28.0,7.0,1.0,2015
0,28,4271,1478,25,4114,1952,43.1,16,3790,2268,27,3193,1337,66.3,6.0,35.0,0.0,2015
0,19,3811,1496,19,3678,1797,72.8,21,4347,1609,39,3752,1415,61.0,24.0,31.0,0.0,2015
0,22,2805,1956,21,4012,2055,68.6,28,3852,2162,17,3593,1934,57.7,31.0,23.0,1.0,2015
0,33,3471,1890,18,4291,1709,48.4,24,4057,1868,30,4350,1459,58.3,16.0,19.0,0.0,2015
0,17,2928,2211,11,3636,1931,61.1,21,3663,1854,19,3789,1808,57.9,38.0,17.0,1.0,2015
0,28,4108,1473,23,3882,1680,52.4,30,4379,1606,20,3786,2005,68.4,17.0,23.0,0.0,2015
0,30,3704,1438,14,3737,1661,62.0,20,3833,1731,25,4140,1678,66.8,10.0,16.0,0.0,2015
0,28,4271,1478,25,4114,1952,43.1,15,3255,2044,30,3763,1335,50.5,14.0,34.0,0.0,2015
0,22,4095,1566,21,3852,1578,54.9,19,3343,2432,22,3642,1905,60.0,35.0,25.0,1.0,2015
0,14,4587,1404,29,3698,1571,50.8,33,3503,1485,26,4273,2153,43.7,33.0,16.0,1.0,2015
0,31,4087,1743,26,4065,1820,52.8,24,4616,1917,28,3976,1477,64.1,17.0,40.0,0.0,2015
0,21,4347,1609,39,3752,1415,61.0,19,3589,2282,23,3364,1304,76.4,35.0,38.0,0.0,2015
0,16,3790,2268,27,3193,1337,66.3,30,3782,1529,28,4783,1942,57.2,30.0,13.0,1.0,2015
0,24,3879,1457,27,4128,1962,57.3,17,3503,1850,25,3972,1730,51.4,20.0,30.0,0.0,2015
0,24,4591,1358,23,3840,1606,39.2,19,3811,1496,19,3678,1797,72.8,30.0,14.0,1.0,2015
0,28,4603,1724,22,3762,1748,61.4,31,3970,1718,16,4000,2019,45.6,34.0,27.0,1.0,2015
0,17,3316,1544,22,4544,2071,67.8,17,3923,1805,33,3687,1460,72.5,14.0,24.0,0.0,2015
0,20,4970,1491,25,3366,1597,52.9,24,4212,1335,12,4179,2020,28.9,27.0,35.0,0.0,2015
0,24,3879,1457,27,4128,1962,57.3,24,4591,1358,23,3840,1606,39.2,23.0,20.0,1.0,2015
0,31,4087,1743,26,4065,1820,52.8,22,4095,1566,21,3852,1578,54.9,24.0,38.0,0.0,2015
0,17,2928,2211,11,3636,1931,61.1,21,4347,1609,39,3752,1415,61.0,49.0,17.0,1.0,2015
0,28,3852,2162,17,3593,1934,57.7,21,3663,1854,19,3789,1808,57.9,21.0,26.0,0.0,2015
0,30,4379,1606,20,3786,2005,68.4,19,3589,2282,23,3364,1304,76.4,20.0,13.0,1.0,2015
0,19,3343,2432,22,3642,1905,60.0,33,3471,1890,18,4291,1709,48.4,16.0,6.0,1.0,2015
0,20,4970,1491,25,3366,1597,52.9,28,4108,1473,23,3882,1680,52.4,38.0,27.0,1.0,2015
0,24,4212,1335,12,4179,2020,28.9,17,3316,1544,22,4544,2071,67.8,32.0,17.0,1.0,2015
0,15,3255,2044,30,3763,1335,50.5,30,3782,1529,28,4783,1942,57.2,17.0,13.0,1.0,2015
0,19,3811,1496,19,3678,1797,72.8,30,3704,1438,14,3737,1661,62.0,12.0,18.0,0.0,2015
0,24,4057,1868,30,4350,1459,58.3,14,4587,1404,29,3698,1571,50.8,26.0,20.0,1.0,2015
0,33,3503,1485,26,4273,2153,43.7,20,3833,1731,25,4140,1678,66.8,6.0,34.0,0.0,2015
0,24,4616,1917,28,3976,1477,64.1,17,3503,1850,25,3972,1730,51.4,38.0,8.0,1.0,2015
0,16,3790,2268,27,3193,1337,66.3,22,2805,1956,21,4012,2055,68.6,17.0,23.0,0.0,2015
0,28,4271,1478,25,4114,1952,43.1,28,4603,1724,22,3762,1748,61.4,20.0,17.0,1.0,2015
