date,home team,visiting team,home score,visiting score
11-15-20,Pittsburgh,Cincinnati,36,10
11-15-20,Detroit,Washington,30,27
11-15-20,Cleveland,Houston,10,7
11-15-20,GreenBay,Jacksonville,24,20
11-15-20,NYGiants,Philadelphia,27,17
11-15-20,Carolina,TampaBay,23,46
11-15-20,LasVegas,Denver,37,12
11-15-20,Arizona,Buffalo,32,30
11-15-20,LARams,Seattle,23,16
11-15-20,NewOrleans,SanFrancisco,27,13
11-15-20,NewEngland,Baltimore,23,17
11-15-20,Miami,LAChargers,29,21
11-16-20,Chicago,Minnesota,13,19
11-19-20,Seattle,Arizona,28,21
11-22-20,Cleveland,Philadelphia,22,17
11-22-20,NewOrleans,Atlanta,24,9
11-22-20,Carolina,Detroit,20,0
11-22-20,Houston,NewEngland,27,20
11-22-20,Jacksonville,Pittsburgh,3,27
11-22-20,Indianapolis,GreenBay,34,31
11-22-20,Washington,Cincinnati,20,9
11-22-20,Baltimore,Tennessee,24,30
11-22-20,Minnesota,Dallas,28,31
11-22-20,LasVegas,KansasCity,31,35
11-22-20,Denver,Miami,20,13
11-22-20,LAChargers,NYJets,34,28
11-23-20,TampaBay,LARams,24,27
11-26-20,Detroit,Houston,25,41
11-26-20,Dallas,Washington,16,41
11-29-20,Atlanta,LasVegas,43,6
11-29-20,NewEngland,Arizona,20,17
11-29-20,Cincinnati,NYGiants,17,19
11-29-20,Jacksonville,Cleveland,25,27
11-29-20,Minnesota,Carolina,28,27
11-29-20,Indianapolis,Tennessee,26,45
11-29-20,Buffalo,LAChargers,27,17
11-29-20,NYJets,Miami,3,20
11-29-20,Denver,NewOrleans,3,31
11-29-20,LARams,SanFrancisco,20,23
11-29-20,TampaBay,KansasCity,24,27
11-29-20,GreenBay,Chicago,41,25
11-30-20,Philadelphia,Seattle,17,23
12-02-20,Pittsburgh,Baltimore,19,14
12-06-20,Chicago,Detroit,30,34
12-06-20,Miami,Cincinnati,19,7
12-06-20,Houston,Indianapolis,20,26
12-06-20,Minnesota,Jacksonville,27,24
12-06-20,NYJets,LasVegas,28,31
12-06-20,Atlanta,NewOrleans,16,21
12-06-20,Tennessee,Cleveland,35,41
12-06-20,Seattle,NYGiants,12,17
12-06-20,Arizona,LARams,28,38
12-06-20,GreenBay,Philadelphia,30,16
12-06-20,LAChargers,NewEngland,0,45
12-06-20,KansasCity,Denver,22,16
12-07-20,SanFrancisco,Buffalo,24,34
12-07-20,Pittsburgh,Washingtom,17,23
12-08-20,Baltimore,Dallas,34,17
12-10-20,LARams,NewEngland,24,3
12-13-20,Detroit,GreenBay,24,31
12-13-20,Jacksonville,Tennessee,10,31
12-13-20,Cincinnati,Dallas,7,30
12-13-20,NYGiants,Arizona,7,26
12-13-20,Chicago,Houston,36,7
12-13-20,Carolina,Denver,27,32
12-13-20,TampaBay,Minnesota,26,14
12-13-20,Miami,KansasCity,27,33
12-13-20,LasVegas,Indianapolis,27,44
12-13-20,Seattle,NYJets,40,3
12-13-20,LAChargers,Atlanta,20,17
12-13-20,Philadelphia,NewOrleans,24,21
12-13-20,SanFrancisco,Washingtom,15,23
12-13-20,Buffalo,Pittsburgh,23,7
12-14-20,Cleveland,Baltimore,42,47
12-17-20,LasVegas,LAChargers,27,30
12-19-20,GreenBay,Carolina,24,16
12-19-20,Denver,Buffalo,19,48
12-20-20,Indianapolis,Houston,27,20
12-20-20,Tennessee,Detroit,46,25
12-20-20,LARams,NYJets,20,23
12-20-20,Atlanta,TampaBay,27,31
12-20-20,Miami,NewEngland,22,12
12-20-20,Washington,Seattle,15,20
12-20-20,Minnesota,Chicago,27,33
12-20-20,Baltimore,Jacksonville,40,14
12-20-20,NYGiants,Cleveland,6,20
12-20-20,Arizona,Philadelphia,33,26
12-20-20,NewOrleans,KansasCity,29,32
12-20-20,Dallas,SanFrancisco,41,33
12-21-20,Cincinnati,Pittsburgh,27,17
12-25-20,NewOrleans,Minnesota,52,33
12-26-20,Detroit,TampaBay,7,47
12-26-20,Arizona,SanFrancisco,12,20
12-26-20,LasVegas,Miami,25,26
12-27-20,LAChargers,Denver,19,16
12-27-20,NYJets,Cleveland,23,16
12-27-20,Houston,Cincinnati,31,37
12-27-20,Pittsburgh,Indianapolis,28,24
12-27-20,Jacksonville,Chicago,17,41
12-27-20,Washington,Carolina,13,20
12-27-20,Baltimore,NYGiants,27,13
12-27-20,KansasCity,Atlanta,17,14
12-27-20,Seattle,LARams,20,9
12-27-20,Dallas,Philadelphia,37,17
12-27-20,GreenBay,Tennessee,40,14
12-28-20,NewEngland,Buffalo,9,38
1-03-21,Philadelphia,Washington,14,20
1-03-21,Indianapolis,Jacksonville,28,14
1-03-21,Chicago,Green Bay,16,35
1-03-21,NY Giants,Dallas,23,19
1-03-21,Cleveland,Pittsburgh,24,22
1-03-21,Houston,Tennessee,38,41
1-03-21,Carolina,New Orleans,7,33
1-03-21,New England,NY Jets,28,14
1-03-21,Detroit,Minnesota,35,37
1-03-21,Tampa Bay,Atlanta,44,27
1-03-21,Cincinnati,Baltimore,3,38
1-03-21,Buffalo,Miami,56,26
1-03-21,Kansas City,LA Chargers,21,38
1-03-21,San Francisco,Seattle,23,26
1-03-21,Denver,Las Vegas,31,32
1-03-21,LA Rams,Arizona,18,7
1-09-21,Buffalo,Indianapolis,27,24
1-09-21,Seattle,LA Rams,20,30
1-09-21,Washington,Tampa Bay,23,31
1-10-21,Tennessee,Baltimore,13,20
1-10-21,New Orleans,Chicago,21,9
1-10-21,Pittsburgh,Cleveland,37,48
1-16-21,Green Bay,LA Rams,32,18
1-16-21,Buffalo,Baltimore,17,3
1-17-21,Kansas City,Cleveland,22,17
1-17-21,New Orleans,Tampa Bay,20,30
1-24-21,Green Bay,Tampa Bay,26,31
