,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,home score,visiting score,Win Binary,Year
0,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,33.0,7.0,1.0,2014
0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,21.0,23.0,0.0,2014
0,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,19.0,7.0,1.0,2014
0,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,17.0,44.0,0.0,2014
0,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,16.0,9.0,1.0,2014
0,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,23.0,14.0,1.0,2014
0,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,26.0,20.0,1.0,2014
0,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,15.0,34.0,0.0,2014
0,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,19.0,37.0,0.0,2014
0,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,19.0,27.0,0.0,2014
0,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,14.0,45.0,0.0,2014
0,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,38.0,14.0,1.0,2014
0,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,17.0,38.0,0.0,2014
0,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,23.0,17.0,1.0,2014
0,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,41.0,17.0,1.0,2014
0,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,38.0,10.0,1.0,2014
0,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,17.0,24.0,0.0,2014
0,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,24.0,27.0,0.0,2014
0,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,33.0,14.0,1.0,2014
0,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,26.0,21.0,1.0,2014
0,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,41.0,28.0,1.0,2014
0,25.0,3784.0,2354.0,25.0,4152.0,1739.0,57.3,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,38.0,17.0,1.0,2014
0,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,41.0,14.0,1.0,2014
0,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,42.0,10.0,1.0,2014
0,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,31.0,24.0,1.0,2014
0,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,28.0,29.0,0.0,2014
0,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,34.0,28.0,1.0,2014
0,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,30.0,20.0,1.0,2014
0,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,37.0,31.0,1.0,2014
0,25.0,3784.0,2354.0,25.0,4152.0,1739.0,57.3,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,20.0,17.0,1.0,2014
0,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,14.0,17.0,0.0,2014
0,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,20.0,13.0,1.0,2014
0,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,9.0,17.0,0.0,2014
0,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,41.0,20.0,1.0,2014
0,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,22.0,17.0,1.0,2014
0,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,31.0,0.0,1.0,2014
0,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,43.0,17.0,1.0,2014
0,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,17.0,27.0,0.0,2014
0,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,28.0,33.0,0.0,2014
0,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,17.0,31.0,0.0,2014
0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,31.0,10.0,1.0,2014
0,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,16.0,14.0,1.0,2014
0,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,13.0,27.0,0.0,2014
0,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,24.0,27.0,0.0,2014
0,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,3.0,17.0,0.0,2014
0,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,37.0,37.0,0.5,2014
0,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,22.0,37.0,0.0,2014
0,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,17.0,48.0,0.0,2014
0,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,28.0,31.0,0.0,2014
0,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,25.0,3784.0,2354.0,25.0,4152.0,1739.0,57.3,23.0,30.0,0.0,2014
0,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,30.0,20.0,1.0,2014
0,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,27.0,0.0,1.0,2014
0,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,17.0,31.0,0.0,2014
0,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,27.0,25.0,1.0,2014
0,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,27.0,0.0,1.0,2014
0,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,19.0,17.0,1.0,2014
0,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,14.0,27.0,0.0,2014
0,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,24.0,6.0,1.0,2014
0,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,28.0,26.0,1.0,2014
0,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,38.0,17.0,1.0,2014
0,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,29.0,7.0,1.0,2014
0,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,17.0,16.0,1.0,2014
0,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,24.0,23.0,1.0,2014
0,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,20.0,23.0,0.0,2014
0,25.0,3784.0,2354.0,25.0,4152.0,1739.0,57.3,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,31.0,21.0,1.0,2014
0,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,13.0,24.0,0.0,2014
0,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,42.0,17.0,1.0,2014
0,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,30.0,23.0,1.0,2014
0,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,35.0,21.0,1.0,2014
0,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,22.0,21.0,1.0,2014
0,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,13.0,19.0,0.0,2014
0,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,51.0,23.0,1.0,2014
0,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,34.0,7.0,1.0,2014
0,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,9.0,13.0,0.0,2014
0,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,23.0,43.0,0.0,2014
0,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,13.0,27.0,0.0,2014
0,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,16.0,30.0,0.0,2014
0,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,27.0,24.0,1.0,2014
0,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,24.0,20.0,1.0,2014
0,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,51.0,34.0,1.0,2014
0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,23.0,13.0,1.0,2014
0,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,44.0,23.0,1.0,2014
0,25.0,3784.0,2354.0,25.0,4152.0,1739.0,57.3,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,17.0,20.0,0.0,2014
0,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,10.0,28.0,0.0,2014
0,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,37.0,0.0,1.0,2014
0,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,33.0,23.0,1.0,2014
0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,22.0,17.0,1.0,2014
0,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,29.0,26.0,1.0,2014
0,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,21.0,31.0,0.0,2014
0,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,24.0,10.0,1.0,2014
0,25.0,3784.0,2354.0,25.0,4152.0,1739.0,57.3,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,17.0,28.0,0.0,2014
0,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,10.0,13.0,0.0,2014
0,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,43.0,21.0,1.0,2014
0,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,30.0,24.0,1.0,2014
0,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,43.0,23.0,1.0,2014
0,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,24.0,40.0,0.0,2014
0,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,3.0,24.0,0.0,2014
0,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,20.0,16.0,1.0,2014
0,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,13.0,17.0,0.0,2014
0,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,24.0,27.0,0.0,2014
0,20.0,3819.0,2019.0,25.0,3837.0,1669.0,38.4,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,21.0,7.0,1.0,2014
0,24.0,2946.0,2280.0,17.0,4019.0,2125.0,60.9,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,20.0,13.0,1.0,2014
0,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,17.0,27.0,0.0,2014
0,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,17.0,41.0,0.0,2014
0,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,31.0,14.0,1.0,2014
0,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,38.0,17.0,1.0,2014
0,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,55.0,14.0,1.0,2014
0,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,45.0,21.0,1.0,2014
0,23.0,3729.0,1872.0,19.0,3572.0,1943.0,47.3,23.0,3614.0,1482.0,21.0,4049.0,1605.0,45.2,22.0,9.0,1.0,2014
0,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,7.0,23.0,0.0,2014
0,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,21.0,13.0,1.0,2014
0,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,53.0,20.0,1.0,2014
0,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,14.0,3250.0,2762.0,29.0,3531.0,1612.0,72.0,24.0,20.0,1.0,2014
0,23.0,3511.0,2036.0,26.0,3669.0,1814.0,40.1,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,17.0,19.0,0.0,2014
0,30.0,4764.0,1818.0,29.0,3592.0,2265.0,79.7,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,10.0,27.0,0.0,2014
0,31.0,4047.0,1691.0,20.0,3899.0,2033.0,64.1,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,7.0,27.0,0.0,2014
0,27.0,3400.0,1635.0,26.0,3645.0,1792.0,54.4,20.0,4661.0,1785.0,14.0,3252.0,2036.0,68.4,22.0,7.0,1.0,2014
0,28.0,4272.0,1603.0,18.0,3427.0,1986.0,61.1,22.0,3063.0,2176.0,25.0,4084.0,1819.0,45.9,10.0,16.0,0.0,2014
0,23.0,4098.0,1367.0,25.0,3861.0,1765.0,63.6,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,13.0,6.0,1.0,2014
0,17.0,3808.0,1308.0,13.0,3746.0,1489.0,62.5,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,14.0,6.0,1.0,2014
0,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,20.0,42.0,0.0,2014
0,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,21.0,4825.0,1752.0,34.0,3890.0,1681.0,48.5,24.0,27.0,0.0,2014
0,29.0,3275.0,1240.0,24.0,4230.0,1803.0,43.8,17.0,3182.0,1918.0,25.0,3607.0,1276.0,51.7,24.0,20.0,1.0,2014
0,23.0,4553.0,1498.0,26.0,3888.0,1861.0,78.3,23.0,3465.0,1728.0,28.0,4478.0,1894.0,68.7,24.0,26.0,0.0,2014
0,36.0,4356.0,1992.0,27.0,3706.0,1109.0,68.2,26.0,3412.0,1447.0,16.0,3773.0,2195.0,38.0,43.0,24.0,1.0,2014
0,13.0,4121.0,1727.0,30.0,3292.0,1703.0,43.9,20.0,4030.0,1422.0,28.0,4238.0,1771.0,76.2,34.0,9.0,1.0,2014
0,20.0,3244.0,1804.0,25.0,3557.0,1937.0,59.3,13.0,4261.0,1917.0,24.0,2970.0,1304.0,63.7,21.0,24.0,0.0,2014
0,31.0,4894.0,1612.0,22.0,3979.0,1412.0,51.8,26.0,3001.0,1633.0,14.0,3810.0,1911.0,52.0,23.0,3.0,1.0,2014
0,22.0,3352.0,2161.0,27.0,3623.0,1919.0,62.6,26.0,3421.0,2147.0,31.0,4031.0,1650.0,26.7,13.0,22.0,0.0,2014
0,29.0,3792.0,1441.0,26.0,3850.0,2162.0,74.8,33.0,3297.0,1375.0,19.0,3990.0,1722.0,71.5,21.0,13.0,1.0,2014
