,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,home score,visiting score,Win Binary,Year
0,25,3264,1712,21,4380,1626,59.1,23,4100,1463,25,4308,1515,53.1,20.0,25.0,0.0,2016
0,18,4202,1760,17,3226,1595,65.2,17,3942,1769,11,3598,1950,45.7,24.0,16.0,1.0,2016
0,21,4758,1696,26,3832,1652,72.4,15,3631,2396,20,4167,1336,47.1,23.0,27.0,0.0,2016
0,27,3879,1412,27,4291,1465,46.7,24,5074,1742,25,4018,1417,79.6,16.0,13.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,25,2911,2019,22,4267,1672,60.5,46.0,27.0,1.0,2016
0,28,4136,1732,27,3327,1711,78.1,27,3926,1616,21,4130,1916,56.1,40.0,7.0,1.0,2016
0,29,2951,1252,20,3848,2654,66.5,18,4124,1591,25,3875,2247,37.5,9.0,3.0,1.0,2016
0,25,3685,1484,17,4200,1926,79.4,22,4202,1628,20,3800,1812,64.7,34.0,20.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,11,4725,1928,23,3806,1417,52.9,28.0,35.0,0.0,2016
0,35,4198,1510,28,3724,1430,77.6,29,3728,1631,13,3444,1703,39.2,38.0,14.0,1.0,2016
0,16,3836,1205,18,3732,1660,66.8,17,4199,1701,27,2972,2085,62.4,17.0,14.0,1.0,2016
0,31,3969,1735,28,3987,1567,57.1,20,3585,1813,18,4307,1413,60.8,14.0,29.0,0.0,2016
0,11,4308,1872,19,3612,1487,52.5,24,3176,1859,14,3898,1581,49.2,27.0,0.0,1.0,2016
0,17,3942,1769,11,3598,1950,45.7,25,3685,1484,17,4200,1926,79.4,17.0,29.0,0.0,2016
0,18,3541,2187,28,3365,1518,65.9,14,4051,1922,33,3958,1938,52.3,10.0,17.0,0.0,2016
0,12,3036,2630,23,3882,1600,49.7,28,4136,1732,27,3327,1711,78.1,33.0,18.0,1.0,2016
0,29,3728,1631,13,3444,1703,39.2,23,4100,1463,25,4308,1515,53.1,17.0,19.0,0.0,2016
0,23,3500,1824,18,3582,2130,58.7,25,3264,1712,21,4380,1626,59.1,30.0,24.0,1.0,2016
0,27,3879,1412,27,4291,1465,46.7,21,4758,1696,26,3832,1652,72.4,27.0,29.0,0.0,2016
0,17,4199,1701,27,2972,2085,62.4,15,4111,1310,30,4120,1881,48.6,34.0,27.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,16,3836,1205,18,3732,1660,66.8,10.0,22.0,0.0,2016
0,18,4124,1591,25,3875,2247,37.5,25,2911,2019,22,4267,1672,60.5,37.0,18.0,1.0,2016
0,27,3926,1616,21,4130,1916,56.1,29,2951,1252,20,3848,2654,66.5,32.0,37.0,0.0,2016
0,20,3585,1813,18,4307,1413,60.8,18,4202,1760,17,3226,1595,65.2,34.0,3.0,1.0,2016
0,17,3740,1748,14,3975,1701,49.3,34,3466,1802,13,3996,2283,59.5,24.0,3.0,1.0,2016
0,22,4202,1628,20,3800,1812,64.7,35,4198,1510,28,3724,1430,77.6,26.0,22.0,1.0,2016
0,15,3631,2396,20,4167,1336,47.1,31,3969,1735,28,3987,1567,57.1,31.0,17.0,1.0,2016
0,24,5074,1742,25,4018,1417,79.6,11,4725,1928,23,3806,1417,52.9,32.0,45.0,0.0,2016
0,17,3942,1769,11,3598,1950,45.7,23,3500,1824,18,3582,2130,58.7,22.0,7.0,1.0,2016
0,29,3728,1631,13,3444,1703,39.2,22,4202,1628,20,3800,1812,64.7,30.0,27.0,1.0,2016
0,21,4758,1696,26,3832,1652,72.4,25,3264,1712,21,4380,1626,59.1,31.0,20.0,1.0,2016
0,11,4308,1872,19,3612,1487,52.5,12,3036,2630,23,3882,1600,49.7,0.0,16.0,0.0,2016
0,34,3466,1802,13,3996,2283,59.5,18,4124,1591,25,3875,2247,37.5,17.0,27.0,0.0,2016
0,11,4725,1928,23,3806,1417,52.9,29,3685,1814,29,4012,1875,43.0,48.0,33.0,1.0,2016
0,31,3969,1735,28,3987,1567,57.1,15,4111,1310,30,4120,1881,48.6,17.0,14.0,1.0,2016
0,24,3176,1859,14,3898,1581,49.2,18,3541,2187,28,3365,1518,65.9,27.0,20.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,14,4051,1922,33,3958,1938,52.3,27.0,28.0,0.0,2016
0,27,3926,1616,21,4130,1916,56.1,25,3685,1484,17,4200,1926,79.4,7.0,27.0,0.0,2016
0,25,2911,2019,22,4267,1672,60.5,15,3631,2396,20,4167,1336,47.1,17.0,24.0,0.0,2016
0,35,4198,1510,28,3724,1430,77.6,24,5074,1742,25,4018,1417,79.6,34.0,35.0,0.0,2016
0,28,4136,1732,27,3327,1711,78.1,29,2951,1252,20,3848,2654,66.5,13.0,17.0,0.0,2016
0,18,4202,1760,17,3226,1595,65.2,17,3740,1748,14,3975,1701,49.3,43.0,7.0,1.0,2016
0,16,3836,1205,18,3732,1660,66.8,27,3879,1412,27,4291,1465,46.7,24.0,10.0,1.0,2016
0,25,2911,2019,22,4267,1672,60.5,28,4136,1732,27,3327,1711,78.1,21.0,33.0,0.0,2016
0,16,3836,1205,18,3732,1660,66.8,24,3176,1859,14,3898,1581,49.2,31.0,13.0,1.0,2016
0,23,3500,1824,18,3582,2130,58.7,18,3541,2187,28,3365,1518,65.9,17.0,30.0,0.0,2016
0,25,3264,1712,21,4380,1626,59.1,11,4308,1872,19,3612,1487,52.5,13.0,33.0,0.0,2016
0,18,4202,1760,17,3226,1595,65.2,34,3466,1802,13,3996,2283,59.5,31.0,13.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,21,4758,1696,26,3832,1652,72.4,10.0,16.0,0.0,2016
0,15,4111,1310,30,4120,1881,48.6,20,3585,1813,18,4307,1413,60.8,24.0,23.0,1.0,2016
0,22,4202,1628,20,3800,1812,64.7,31,3969,1735,28,3987,1567,57.1,29.0,23.0,1.0,2016
0,25,3685,1484,17,4200,1926,79.4,11,4725,1928,23,3806,1417,52.9,16.0,23.0,0.0,2016
0,29,2951,1252,20,3848,2654,66.5,12,3036,2630,23,3882,1600,49.7,19.0,30.0,0.0,2016
0,14,4051,1922,33,3958,1938,52.3,35,4198,1510,28,3724,1430,77.6,34.0,31.0,1.0,2016
0,15,3631,2396,20,4167,1336,47.1,17,3942,1769,11,3598,1950,45.7,28.0,14.0,1.0,2016
0,17,4199,1701,27,2972,2085,62.4,27,3879,1412,27,4291,1465,46.7,23.0,16.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,27,3926,1616,21,4130,1916,56.1,14.0,17.0,0.0,2016
0,35,4198,1510,28,3724,1430,77.6,25,3685,1484,17,4200,1926,79.4,21.0,13.0,1.0,2016
0,11,4308,1872,19,3612,1487,52.5,17,3942,1769,11,3598,1950,45.7,35.0,17.0,1.0,2016
0,27,3879,1412,27,4291,1465,46.7,23,4100,1463,25,4308,1515,53.1,27.0,23.0,1.0,2016
0,24,5074,1742,25,4018,1417,79.6,29,3685,1814,29,4012,1875,43.0,41.0,38.0,1.0,2016
0,23,3500,1824,18,3582,2130,58.7,18,4202,1760,17,3226,1595,65.2,30.0,15.0,1.0,2016
0,31,3969,1735,28,3987,1567,57.1,29,3728,1631,13,3444,1703,39.2,16.0,17.0,0.0,2016
0,12,3036,2630,23,3882,1600,49.7,25,2911,2019,22,4267,1672,60.5,45.0,16.0,1.0,2016
0,15,4111,1310,30,4120,1881,48.6,29,2951,1252,20,3848,2654,66.5,31.0,28.0,1.0,2016
0,18,3541,2187,28,3365,1518,65.9,25,3264,1712,21,4380,1626,59.1,28.0,26.0,1.0,2016
0,21,4758,1696,26,3832,1652,72.4,20,3585,1813,18,4307,1413,60.8,27.0,20.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,17,3740,1748,14,3975,1701,49.3,10.0,26.0,0.0,2016
0,18,4124,1591,25,3875,2247,37.5,11,4725,1928,23,3806,1417,52.9,26.0,24.0,1.0,2016
0,17,4199,1701,27,2972,2085,62.4,15,3631,2396,20,4167,1336,47.1,16.0,30.0,0.0,2016
0,24,3176,1859,14,3898,1581,49.2,22,4202,1628,20,3800,1812,64.7,26.0,23.0,1.0,2016
0,28,4136,1732,27,3327,1711,78.1,34,3466,1802,13,3996,2283,59.5,28.0,3.0,1.0,2016
0,17,4199,1701,27,2972,2085,62.4,31,3969,1735,28,3987,1567,57.1,26.0,10.0,1.0,2016
0,27,3879,1412,27,4291,1465,46.7,29,2951,1252,20,3848,2654,66.5,17.0,10.0,1.0,2016
0,20,3585,1813,18,4307,1413,60.8,16,3836,1205,18,3732,1660,66.8,21.0,10.0,1.0,2016
0,17,3740,1748,14,3975,1701,49.3,24,5074,1742,25,4018,1417,79.6,27.0,21.0,1.0,2016
0,15,4111,1310,30,4120,1881,48.6,21,4758,1696,26,3832,1652,72.4,20.0,17.0,1.0,2016
0,17,3942,1769,11,3598,1950,45.7,25,3264,1712,21,4380,1626,59.1,31.0,17.0,1.0,2016
0,23,3500,1824,18,3582,2130,58.7,12,3036,2630,23,3882,1600,49.7,28.0,25.0,1.0,2016
0,29,3728,1631,13,3444,1703,39.2,14,4051,1922,33,3958,1938,52.3,16.0,33.0,0.0,2016
0,18,3541,2187,28,3365,1518,65.9,22,4202,1628,20,3800,1812,64.7,26.0,34.0,0.0,2016
0,34,3466,1802,13,3996,2283,59.5,23,4100,1463,25,4308,1515,53.1,24.0,16.0,1.0,2016
0,11,4725,1928,23,3806,1417,52.9,35,4198,1510,28,3724,1430,77.6,30.0,33.0,0.0,2016
0,25,2911,2019,22,4267,1672,60.5,27,3926,1616,21,4130,1916,56.1,17.0,34.0,0.0,2016
0,18,4202,1760,17,3226,1595,65.2,11,4308,1872,19,3612,1487,52.5,16.0,27.0,0.0,2016
0,28,4136,1732,27,3327,1711,78.1,18,4124,1591,25,3875,2247,37.5,6.0,6.0,0.5,2016
0,25,3685,1484,17,4200,1926,79.4,24,3176,1859,14,3898,1581,49.2,27.0,9.0,1.0,2016
0,18,3541,2187,28,3365,1518,65.9,29,3728,1631,13,3444,1703,39.2,36.0,22.0,1.0,2016
0,17,3942,1769,11,3598,1950,45.7,21,4758,1696,26,3832,1652,72.4,27.0,27.0,0.5,2016
0,11,4725,1928,23,3806,1417,52.9,17,4199,1701,27,2972,2085,62.4,33.0,32.0,1.0,2016
0,24,3176,1859,14,3898,1581,49.2,15,4111,1310,30,4120,1881,48.6,20.0,13.0,1.0,2016
0,24,5074,1742,25,4018,1417,79.6,18,4124,1591,25,3875,2247,37.5,25.0,20.0,1.0,2016
0,12,3036,2630,23,3882,1600,49.7,11,4308,1872,19,3612,1487,52.5,25.0,41.0,0.0,2016
0,25,3264,1712,21,4380,1626,59.1,34,3466,1802,13,3996,2283,59.5,28.0,31.0,0.0,2016
0,27,3926,1616,21,4130,1916,56.1,14,4051,1922,33,3958,1938,52.3,24.0,30.0,0.0,2016
0,22,4202,1628,20,3800,1812,64.7,17,3740,1748,14,3975,1701,49.3,14.0,30.0,0.0,2016
0,25,3685,1484,17,4200,1926,79.4,35,4198,1510,28,3724,1430,77.6,27.0,19.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,28,4136,1732,27,3327,1711,78.1,30.0,20.0,1.0,2016
0,15,3631,2396,20,4167,1336,47.1,20,3585,1813,18,4307,1413,60.8,29.0,23.0,1.0,2016
0,31,3969,1735,28,3987,1567,57.1,16,3836,1205,18,3732,1660,66.8,20.0,10.0,1.0,2016
0,27,3926,1616,21,4130,1916,56.1,11,4725,1928,23,3806,1417,52.9,28.0,43.0,0.0,2016
0,17,3740,1748,14,3975,1701,49.3,29,3728,1631,13,3444,1703,39.2,19.0,14.0,1.0,2016
0,16,3836,1205,18,3732,1660,66.8,15,4111,1310,30,4120,1881,48.6,16.0,22.0,0.0,2016
0,27,3879,1412,27,4291,1465,46.7,20,3585,1813,18,4307,1413,60.8,28.0,23.0,1.0,2016
0,25,3264,1712,21,4380,1626,59.1,15,3631,2396,20,4167,1336,47.1,10.0,35.0,0.0,2016
0,23,3500,1824,18,3582,2130,58.7,34,3466,1802,13,3996,2283,59.5,27.0,23.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,18,4202,1760,17,3226,1595,65.2,21.0,14.0,1.0,2016
0,25,2911,2019,22,4267,1672,60.5,24,5074,1742,25,4018,1417,79.6,23.0,41.0,0.0,2016
0,29,2951,1252,20,3848,2654,66.5,29,3685,1814,29,4012,1875,43.0,10.0,13.0,0.0,2016
0,17,4199,1701,27,2972,2085,62.4,22,4202,1628,20,3800,1812,64.7,26.0,31.0,0.0,2016
0,35,4198,1510,28,3724,1430,77.6,18,3541,2187,28,3365,1518,65.9,43.0,35.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,25,3685,1484,17,4200,1926,79.4,30.0,20.0,1.0,2016
0,18,4124,1591,25,3875,2247,37.5,12,3036,2630,23,3882,1600,49.7,31.0,25.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,25,3264,1712,21,4380,1626,59.1,28.0,7.0,1.0,2016
0,29,3728,1631,13,3444,1703,39.2,24,3176,1859,14,3898,1581,49.2,21.0,24.0,0.0,2016
0,29,3685,1814,29,4012,1875,43.0,17,3740,1748,14,3975,1701,49.3,17.0,20.0,0.0,2016
0,24,5074,1742,25,4018,1417,79.6,25,3685,1484,17,4200,1926,79.4,23.0,25.0,0.0,2016
0,34,3466,1802,13,3996,2283,59.5,29,2951,1252,20,3848,2654,66.5,6.0,9.0,0.0,2016
0,20,3585,1813,18,4307,1413,60.8,11,4725,1928,23,3806,1417,52.9,24.0,15.0,1.0,2016
0,21,4758,1696,26,3832,1652,72.4,16,3836,1205,18,3732,1660,66.8,26.0,20.0,1.0,2016
0,18,3541,2187,28,3365,1518,65.9,17,4199,1701,27,2972,2085,62.4,47.0,25.0,1.0,2016
0,27,3926,1616,21,4130,1916,56.1,31,3969,1735,28,3987,1567,57.1,36.0,10.0,1.0,2016
0,35,4198,1510,28,3724,1430,77.6,23,3500,1824,18,3582,2130,58.7,24.0,31.0,0.0,2016
0,28,4136,1732,27,3327,1711,78.1,25,2911,2019,22,4267,1672,60.5,23.0,20.0,1.0,2016
0,18,4202,1760,17,3226,1595,65.2,15,3631,2396,20,4167,1336,47.1,30.0,35.0,0.0,2016
0,11,4308,1872,19,3612,1487,52.5,18,4124,1591,25,3875,2247,37.5,24.0,31.0,0.0,2016
0,27,3879,1412,27,4291,1465,46.7,17,3942,1769,11,3598,1950,45.7,21.0,20.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,24,5074,1742,25,4018,1417,79.6,23.0,20.0,1.0,2016
0,22,4202,1628,20,3800,1812,64.7,18,3541,2187,28,3365,1518,65.9,24.0,17.0,1.0,2016
0,15,4111,1310,30,4120,1881,48.6,29,3728,1631,13,3444,1703,39.2,26.0,19.0,1.0,2016
0,17,3740,1748,14,3975,1701,49.3,27,3926,1616,21,4130,1916,56.1,17.0,19.0,0.0,2016
0,27,3879,1412,27,4291,1465,46.7,31,3969,1735,28,3987,1567,57.1,22.0,16.0,1.0,2016
0,16,3836,1205,18,3732,1660,66.8,28,4136,1732,27,3327,1711,78.1,30.0,24.0,1.0,2016
0,17,3942,1769,11,3598,1950,45.7,12,3036,2630,23,3882,1600,49.7,12.0,16.0,0.0,2016
0,15,3631,2396,20,4167,1336,47.1,23,4100,1463,25,4308,1515,53.1,27.0,17.0,1.0,2016
0,25,3264,1712,21,4380,1626,59.1,18,4202,1760,17,3226,1595,65.2,9.0,24.0,0.0,2016
0,29,2951,1252,20,3848,2654,66.5,23,3500,1824,18,3582,2130,58.7,10.0,14.0,0.0,2016
0,25,2911,2019,22,4267,1672,60.5,11,4308,1872,19,3612,1487,52.5,17.0,30.0,0.0,2016
0,18,4124,1591,25,3875,2247,37.5,20,3585,1813,18,4307,1413,60.8,26.0,15.0,1.0,2016
0,21,4758,1696,26,3832,1652,72.4,17,4199,1701,27,2972,2085,62.4,42.0,24.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,24,3176,1859,14,3898,1581,49.2,27.0,20.0,1.0,2016
0,15,4111,1310,30,4120,1881,48.6,16,3836,1205,18,3732,1660,66.8,16.0,13.0,1.0,2016
0,15,3631,2396,20,4167,1336,47.1,21,4758,1696,26,3832,1652,72.4,31.0,26.0,1.0,2016
0,22,4202,1628,20,3800,1812,64.7,18,4202,1760,17,3226,1595,65.2,7.0,28.0,0.0,2016
0,24,3176,1859,14,3898,1581,49.2,35,4198,1510,28,3724,1430,77.6,13.0,21.0,0.0,2016
0,31,3969,1735,28,3987,1567,57.1,18,3541,2187,28,3365,1518,65.9,21.0,27.0,0.0,2016
0,12,3036,2630,23,3882,1600,49.7,29,3728,1631,13,3444,1703,39.2,28.0,21.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,17,3942,1769,11,3598,1950,45.7,19.0,14.0,1.0,2016
0,11,4725,1928,23,3806,1417,52.9,28,4136,1732,27,3327,1711,78.1,38.0,19.0,1.0,2016
0,23,3500,1824,18,3582,2130,58.7,25,2911,2019,22,4267,1672,60.5,31.0,24.0,1.0,2016
0,24,5074,1742,25,4018,1417,79.6,29,2951,1252,20,3848,2654,66.5,49.0,21.0,1.0,2016
0,25,3264,1712,21,4380,1626,59.1,27,3879,1412,27,4291,1465,46.7,13.0,27.0,0.0,2016
0,27,3926,1616,21,4130,1916,56.1,18,4124,1591,25,3875,2247,37.5,14.0,5.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,29,3685,1814,29,4012,1875,43.0,35.0,32.0,1.0,2016
0,25,3685,1484,17,4200,1926,79.4,17,3740,1748,14,3975,1701,49.3,27.0,30.0,0.0,2016
0,34,3466,1802,13,3996,2283,59.5,11,4308,1872,19,3612,1487,52.5,17.0,22.0,0.0,2016
0,20,3585,1813,18,4307,1413,60.8,17,4199,1701,27,2972,2085,62.4,13.0,27.0,0.0,2016
0,16,3836,1205,18,3732,1660,66.8,15,3631,2396,20,4167,1336,47.1,15.0,17.0,0.0,2016
0,29,3728,1631,13,3444,1703,39.2,25,3685,1484,17,4200,1926,79.4,10.0,20.0,0.0,2016
0,11,4725,1928,23,3806,1417,52.9,17,3740,1748,14,3975,1701,49.3,28.0,29.0,0.0,2016
0,17,4199,1701,27,2972,2085,62.4,24,3176,1859,14,3898,1581,49.2,21.0,13.0,1.0,2016
0,17,3942,1769,11,3598,1950,45.7,20,3585,1813,18,4307,1413,60.8,32.0,14.0,1.0,2016
0,24,5074,1742,25,4018,1417,79.6,15,4111,1310,30,4120,1881,48.6,13.0,28.0,0.0,2016
0,31,3969,1735,28,3987,1567,57.1,25,2911,2019,22,4267,1672,60.5,26.0,6.0,1.0,2016
0,11,4308,1872,19,3612,1487,52.5,29,2951,1252,20,3848,2654,66.5,26.0,10.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,23,3500,1824,18,3582,2130,58.7,38.0,6.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,12,3036,2630,23,3882,1600,49.7,38.0,24.0,1.0,2016
0,35,4198,1510,28,3724,1430,77.6,27,3926,1616,21,4130,1916,56.1,21.0,28.0,0.0,2016
0,28,4136,1732,27,3327,1711,78.1,21,4758,1696,26,3832,1652,72.4,31.0,23.0,1.0,2016
0,18,4202,1760,17,3226,1595,65.2,27,3879,1412,27,4291,1465,46.7,24.0,14.0,1.0,2016
0,18,4124,1591,25,3875,2247,37.5,29,3685,1814,29,4012,1875,43.0,40.0,7.0,1.0,2016
0,34,3466,1802,13,3996,2283,59.5,22,4202,1628,20,3800,1812,64.7,10.0,41.0,0.0,2016
0,17,3740,1748,14,3975,1701,49.3,14,4051,1922,33,3958,1938,52.3,21.0,13.0,1.0,2016
0,18,3541,2187,28,3365,1518,65.9,25,3685,1484,17,4200,1926,79.4,13.0,10.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,35,4198,1510,28,3724,1430,77.6,28.0,16.0,1.0,2016
0,22,4202,1628,20,3800,1812,64.7,24,3176,1859,14,3898,1581,49.2,17.0,22.0,0.0,2016
0,25,3264,1712,21,4380,1626,59.1,17,3942,1769,11,3598,1950,45.7,10.0,23.0,0.0,2016
0,12,3036,2630,23,3882,1600,49.7,18,4202,1760,17,3226,1595,65.2,20.0,27.0,0.0,2016
0,23,3500,1824,18,3582,2130,58.7,28,4136,1732,27,3327,1711,78.1,26.0,23.0,1.0,2016
0,15,4111,1310,30,4120,1881,48.6,31,3969,1735,28,3987,1567,57.1,20.0,17.0,1.0,2016
0,29,3728,1631,13,3444,1703,39.2,16,3836,1205,18,3732,1660,66.8,16.0,25.0,0.0,2016
0,27,3926,1616,21,4130,1916,56.1,24,5074,1742,25,4018,1417,79.6,16.0,11.0,1.0,2016
0,20,3585,1813,18,4307,1413,60.8,21,4758,1696,26,3832,1652,72.4,22.0,27.0,0.0,2016
0,25,2911,2019,22,4267,1672,60.5,34,3466,1802,13,3996,2283,59.5,17.0,23.0,0.0,2016
0,17,4199,1701,27,2972,2085,62.4,18,4124,1591,25,3875,2247,37.5,38.0,10.0,1.0,2016
0,29,2951,1252,20,3848,2654,66.5,11,4725,1928,23,3806,1417,52.9,14.0,42.0,0.0,2016
0,27,3879,1412,27,4291,1465,46.7,15,3631,2396,20,4167,1336,47.1,10.0,7.0,1.0,2016
0,11,4308,1872,19,3612,1487,52.5,23,4100,1463,25,4308,1515,53.1,30.0,23.0,1.0,2016
0,18,4124,1591,25,3875,2247,37.5,29,2951,1252,20,3848,2654,66.5,24.0,3.0,1.0,2016
0,34,3466,1802,13,3996,2283,59.5,23,3500,1824,18,3582,2130,58.7,13.0,34.0,0.0,2016
0,15,3631,2396,20,4167,1336,47.1,27,3926,1616,21,4130,1916,56.1,26.0,20.0,1.0,2016
0,27,3879,1412,27,4291,1465,46.7,15,4111,1310,30,4120,1881,48.6,17.0,6.0,1.0,2016
0,23,4100,1463,25,4308,1515,53.1,20,3585,1813,18,4307,1413,60.8,27.0,26.0,1.0,2016
0,31,3969,1735,28,3987,1567,57.1,17,4199,1701,27,2972,2085,62.4,27.0,30.0,0.0,2016
0,16,3836,1205,18,3732,1660,66.8,22,4202,1628,20,3800,1812,64.7,6.0,34.0,0.0,2016
0,12,3036,2630,23,3882,1600,49.7,25,3264,1712,21,4380,1626,59.1,33.0,13.0,1.0,2016
0,17,3740,1748,14,3975,1701,49.3,18,3541,2187,28,3365,1518,65.9,17.0,19.0,0.0,2016
0,24,3176,1859,14,3898,1581,49.2,29,3728,1631,13,3444,1703,39.2,21.0,20.0,1.0,2016
0,28,4136,1732,27,3327,1711,78.1,24,5074,1742,25,4018,1417,79.6,41.0,48.0,0.0,2016
0,11,4725,1928,23,3806,1417,52.9,25,2911,2019,22,4267,1672,60.5,41.0,13.0,1.0,2016
0,25,3685,1484,17,4200,1926,79.4,11,4308,1872,19,3612,1487,52.5,3.0,16.0,0.0,2016
0,35,4198,1510,28,3724,1430,77.6,14,4051,1922,33,3958,1938,52.3,16.0,19.0,0.0,2016
0,17,3942,1769,11,3598,1950,45.7,18,4202,1760,17,3226,1595,65.2,20.0,24.0,0.0,2016
0,21,4758,1696,26,3832,1652,72.4,29,3685,1814,29,4012,1875,43.0,15.0,26.0,0.0,2016
0,20,3585,1813,18,4307,1413,60.8,27,3879,1412,27,4291,1465,46.7,24.0,19.0,1.0,2016
0,31,3969,1735,28,3987,1567,57.1,21,4758,1696,26,3832,1652,72.4,21.0,41.0,0.0,2016
0,12,3036,2630,23,3882,1600,49.7,23,3500,1824,18,3582,2130,58.7,31.0,34.0,0.0,2016
0,24,5074,1742,25,4018,1417,79.6,27,3926,1616,21,4130,1916,56.1,31.0,24.0,1.0,2016
0,29,3685,1814,29,4012,1875,43.0,11,4725,1928,23,3806,1417,52.9,16.0,33.0,0.0,2016
0,17,4199,1701,27,2972,2085,62.4,16,3836,1205,18,3732,1660,66.8,38.0,25.0,1.0,2016
0,11,4308,1872,19,3612,1487,52.5,34,3466,1802,13,3996,2283,59.5,41.0,3.0,1.0,2016
0,29,3728,1631,13,3444,1703,39.2,18,3541,2187,28,3365,1518,65.9,38.0,17.0,1.0,2016
0,25,3264,1712,21,4380,1626,59.1,35,4198,1510,28,3724,1430,77.6,20.0,17.0,1.0,2016
0,14,4051,1922,33,3958,1938,52.3,22,4202,1628,20,3800,1812,64.7,33.0,25.0,1.0,2016
0,29,2951,1252,20,3848,2654,66.5,25,2911,2019,22,4267,1672,60.5,21.0,22.0,0.0,2016
0,18,4124,1591,25,3875,2247,37.5,28,4136,1732,27,3327,1711,78.1,31.0,34.0,0.0,2016
0,24,3176,1859,14,3898,1581,49.2,17,3942,1769,11,3598,1950,45.7,12.0,10.0,1.0,2016
0,18,4202,1760,17,3226,1595,65.2,23,4100,1463,25,4308,1515,53.1,31.0,27.0,1.0,2016
0,17,3740,1748,14,3975,1701,49.3,25,3685,1484,17,4200,1926,79.4,33.0,10.0,1.0,2016
