,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,home_Year,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,visiting_Year,home score,visiting score,Win Binary
0,35,3650,1819,21,3696,2296,38.3,2019,8,4244,1738,23,3868,1461,73.3,2019,10.0,42.0,0.0
0,33,3731,1685,16,4225,1812,55.7,2019,23,3833,1939,20,3865,1442,62.8,2019,17.0,34.0,0.0
0,15,3225,3296,25,3315,1494,83.0,2019,30,2981,1447,38,3113,1753,36.2,2019,28.0,10.0,1.0
0,19,3229,2054,23,3123,1649,49.4,2019,25,3111,1257,21,3779,1391,45.6,2019,6.0,13.0,0.0
0,15,3961,1703,36,2886,1528,55.7,2019,26,3804,1156,16,4198,2166,68.3,2019,24.0,27.0,0.0
0,23,3900,1649,18,4551,1855,71.3,2019,13,3733,1795,25,3721,1921,52.5,2019,20.0,23.0,0.0
0,15,4498,1569,23,3543,2051,77.7,2019,31,4426,1453,14,3204,1805,50.5,2019,31.0,21.0,1.0
0,24,4499,1499,24,3625,1809,50.6,2019,18,3477,1990,17,4510,1922,57.7,2019,31.0,24.0,1.0
0,20,3791,2200,32,4223,1883,71.5,2019,23,3792,2305,27,2707,1802,60.8,2019,21.0,26.0,0.0
0,16,3115,1662,17,3609,1783,50.8,2019,17,3926,1893,15,4107,1570,64.1,2019,16.0,15.0,1.0
0,22,3783,2009,22,4276,1937,70.5,2019,19,3229,2054,23,3123,1649,49.4,2019,22.0,19.0,1.0
0,15,3961,1703,36,2886,1528,55.7,2019,17,3582,2223,23,4080,1672,64.2,2019,13.0,20.0,0.0
0,8,4244,1738,23,3868,1461,73.3,2019,20,3523,2133,31,3737,1728,60.4,2019,20.0,26.0,0.0
0,23,3833,1939,20,3865,1442,62.8,2019,20,3791,2200,32,4223,1883,71.5,2019,9.0,17.0,0.0
0,23,3792,2305,27,2707,1802,60.8,2019,20,3523,2133,31,3737,1728,60.4,2019,27.0,10.0,1.0
0,15,3225,3296,25,3315,1494,83.0,2019,17,3582,2223,23,4080,1672,64.2,2019,12.0,28.0,0.0
0,15,4498,1569,23,3543,2051,77.7,2019,22,3783,2009,22,4276,1937,70.5,2019,51.0,31.0,1.0
0,13,3733,1795,25,3721,1921,52.5,2019,20,3791,2200,32,4223,1883,71.5,2019,28.0,23.0,1.0
0,23,3792,2305,27,2707,1802,60.8,2019,13,3733,1795,25,3721,1921,52.5,2019,37.0,20.0,1.0
0,15,4498,1569,23,3543,2051,77.7,2019,17,3582,2223,23,4080,1672,64.2,2019,35.0,24.0,1.0
0,23,4275,1570,17,4308,1551,62.0,2018,18,4653,1573,19,4153,1999,65.7,2018,18.0,12.0,1.0
0,24,4007,1893,31,4125,2163,51.2,2018,26,5008,1445,15,3697,1538,69.6,2018,21.0,21.0,0.5
0,20,4036,1493,20,3140,1815,59.5,2018,32,3867,1902,7,3732,1814,51.7,2018,24.0,16.0,1.0
0,24,4461,1718,26,3805,1630,69.6,2018,17,3290,1682,18,4414,2204,59.4,2018,23.0,34.0,0.0
0,20,3558,2441,17,3360,1327,54.8,2018,32,2794,1984,27,2867,1839,49.8,2018,47.0,3.0,1.0
0,19,4047,1650,21,4044,1898,49.1,2018,29,3109,1723,17,3113,1870,43.4,2018,15.0,20.0,0.0
0,16,4042,2025,24,4302,1283,79.2,2018,35,5125,1523,17,4151,1983,66.2,2018,40.0,48.0,0.0
0,18,4258,2037,28,3943,1803,68.4,2018,16,3781,2021,29,4167,1323,61.8,2018,27.0,20.0,1.0
0,23,2900,1738,28,3932,2325,33.2,2018,18,2975,2027,17,3471,1863,53.2,2018,27.0,20.0,1.0
0,19,4089,1873,20,3646,1693,67.8,2018,18,4955,1855,27,4374,2114,80.3,2018,28.0,38.0,0.0
0,21,3695,1907,28,3929,1913,44.5,2018,11,3093,2560,26,3842,1811,63.3,2018,27.0,24.0,1.0
0,22,3836,2136,23,3847,1804,53.2,2018,17,3538,1963,20,3755,1513,55.2,2018,16.0,8.0,1.0
0,28,2523,1342,16,3262,2479,24.1,2018,19,3021,1774,26,3794,1860,46.9,2018,6.0,24.0,0.0
0,15,4238,1667,15,3752,1918,58.0,2018,24,3564,1938,36,3515,1280,71.0,2018,24.0,23.0,1.0
0,19,3576,1660,14,3599,1761,51.3,2018,30,3165,1622,20,4065,2021,45.9,2018,17.0,48.0,0.0
0,24,3751,1628,17,3853,2249,46.5,2018,19,4507,2231,30,3780,1957,63.6,2018,13.0,33.0,0.0
0,17,3290,1682,18,4414,2204,59.4,2018,20,3558,2441,17,3360,1327,54.8,2018,34.0,23.0,1.0
0,19,3021,1774,26,3794,1860,46.9,2018,24,4461,1718,26,3805,1630,69.6,2018,9.0,21.0,0.0
0,18,4653,1573,19,4153,1999,65.7,2018,22,3836,2136,23,3847,1804,53.2,2018,31.0,24.0,1.0
0,15,4238,1667,15,3752,1918,58.0,2018,20,4036,1493,20,3140,1815,59.5,2018,29.0,29.0,0.5
0,32,2794,1984,27,2867,1839,49.8,2018,19,4089,1873,20,3646,1693,67.8,2018,20.0,31.0,0.0
0,18,2975,2027,17,3471,1863,53.2,2018,16,3781,2021,29,4167,1323,61.8,2018,20.0,17.0,1.0
0,26,5008,1445,15,3697,1538,69.6,2018,18,4955,1855,27,4374,2114,80.3,2018,37.0,42.0,0.0
0,30,3165,1622,20,4065,2021,45.9,2018,23,2900,1738,28,3932,2325,33.2,2018,12.0,20.0,0.0
0,35,5125,1523,17,4151,1983,66.2,2018,23,4275,1570,17,4308,1551,62.0,2018,27.0,21.0,1.0
0,16,4042,2025,24,4302,1283,79.2,2018,24,4007,1893,31,4125,2163,51.2,2018,21.0,18.0,1.0
0,19,4507,2231,30,3780,1957,63.6,2018,28,2523,1342,16,3262,2479,24.1,2018,34.0,0.0,1.0
0,32,3867,1902,7,3732,1814,51.7,2018,19,3576,1660,14,3599,1761,51.3,2018,30.0,27.0,1.0
0,29,3109,1723,17,3113,1870,43.4,2018,18,4258,2037,28,3943,1803,68.4,2018,31.0,20.0,1.0
0,21,3695,1907,28,3929,1913,44.5,2018,24,3751,1628,17,3853,2249,46.5,2018,20.0,19.0,1.0
0,17,3538,1963,20,3755,1513,55.2,2018,19,4047,1650,21,4044,1898,49.1,2018,20.0,13.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,11,3093,2560,26,3842,1811,63.3,2018,24.0,17.0,1.0
0,24,4007,1893,31,4125,2163,51.2,2018,30,3165,1622,20,4065,2021,45.9,2018,21.0,17.0,1.0
0,23,4275,1570,17,4308,1551,62.0,2018,24,4461,1718,26,3805,1630,69.6,2018,20.0,16.0,1.0
0,22,3836,2136,23,3847,1804,53.2,2018,17,3290,1682,18,4414,2204,59.4,2018,31.0,21.0,1.0
0,29,3109,1723,17,3113,1870,43.4,2018,18,2975,2027,17,3471,1863,53.2,2018,6.0,9.0,0.0
0,18,4653,1573,19,4153,1999,65.7,2018,16,4042,2025,24,4302,1283,79.2,2018,37.0,43.0,0.0
0,20,3558,2441,17,3360,1327,54.8,2018,21,3695,1907,28,3929,1913,44.5,2018,27.0,14.0,1.0
0,16,3781,2021,29,4167,1323,61.8,2018,19,4047,1650,21,4044,1898,49.1,2018,22.0,27.0,0.0
0,23,2900,1738,28,3932,2325,33.2,2018,24,3751,1628,17,3853,2249,46.5,2018,28.0,20.0,1.0
0,19,3021,1774,26,3794,1860,46.9,2018,15,4238,1667,15,3752,1918,58.0,2018,31.0,17.0,1.0
0,20,4036,1493,20,3140,1815,59.5,2018,32,2794,1984,27,2867,1839,49.8,2018,6.0,27.0,0.0
0,18,4955,1855,27,4374,2114,80.3,2018,32,3867,1902,7,3732,1814,51.7,2018,38.0,27.0,1.0
0,19,4507,2231,30,3780,1957,63.6,2018,19,4089,1873,20,3646,1693,67.8,2018,35.0,23.0,1.0
0,28,2523,1342,16,3262,2479,24.1,2018,24,3564,1938,36,3515,1280,71.0,2018,14.0,16.0,0.0
0,11,3093,2560,26,3842,1811,63.3,2018,17,3538,1963,20,3755,1513,55.2,2018,24.0,13.0,1.0
0,19,3576,1660,14,3599,1761,51.3,2018,18,4258,2037,28,3943,1803,68.4,2018,26.0,10.0,1.0
0,35,5125,1523,17,4151,1983,66.2,2018,26,5008,1445,15,3697,1538,69.6,2018,27.0,30.0,0.0
0,19,4507,2231,30,3780,1957,63.6,2018,20,4036,1493,20,3140,1815,59.5,2018,38.0,31.0,1.0
0,18,4258,2037,28,3943,1803,68.4,2018,23,2900,1738,28,3932,2325,33.2,2018,38.0,7.0,1.0
0,24,4461,1718,26,3805,1630,69.6,2018,16,3781,2021,29,4167,1323,61.8,2018,34.0,37.0,0.0
0,18,4653,1573,19,4153,1999,65.7,2018,17,3290,1682,18,4414,2204,59.4,2018,36.0,37.0,0.0
0,15,4238,1667,15,3752,1918,58.0,2018,32,2794,1984,27,2867,1839,49.8,2018,22.0,0.0,1.0
0,17,3538,1963,20,3755,1513,55.2,2018,19,3576,1660,14,3599,1761,51.3,2018,26.0,24.0,1.0
0,29,3109,1723,17,3113,1870,43.4,2018,30,3165,1622,20,4065,2021,45.9,2018,31.0,12.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,35,5125,1523,17,4151,1983,66.2,2018,48.0,10.0,1.0
0,18,2975,2027,17,3471,1863,53.2,2018,23,4275,1570,17,4308,1551,62.0,2018,26.0,23.0,1.0
0,28,2523,1342,16,3262,2479,24.1,2018,11,3093,2560,26,3842,1811,63.3,2018,17.0,20.0,0.0
0,24,3751,1628,17,3853,2249,46.5,2018,24,4007,1893,31,4125,2163,51.2,2018,45.0,42.0,1.0
0,19,4089,1873,20,3646,1693,67.8,2018,32,3867,1902,7,3732,1814,51.7,2018,29.0,27.0,1.0
0,19,4047,1650,21,4044,1898,49.1,2018,16,4042,2025,24,4302,1283,79.2,2018,18.0,33.0,0.0
0,26,5008,1445,15,3697,1538,69.6,2018,20,3558,2441,17,3360,1327,54.8,2018,14.0,26.0,0.0
0,21,3695,1907,28,3929,1913,44.5,2018,18,4955,1855,27,4374,2114,80.3,2018,23.0,27.0,0.0
0,18,4258,2037,28,3943,1803,68.4,2018,24,4461,1718,26,3805,1630,69.6,2018,38.0,24.0,1.0
0,24,4007,1893,31,4125,2163,51.2,2018,20,3558,2441,17,3360,1327,54.8,2018,12.0,9.0,1.0
0,18,4955,1855,27,4374,2114,80.3,2018,29,3109,1723,17,3113,1870,43.4,2018,30.0,14.0,1.0
0,32,2794,1984,27,2867,1839,49.8,2018,18,2975,2027,17,3471,1863,53.2,2018,13.0,12.0,1.0
0,22,3836,2136,23,3847,1804,53.2,2018,19,4047,1650,21,4044,1898,49.1,2018,33.0,31.0,1.0
0,30,3165,1622,20,4065,2021,45.9,2018,21,3695,1907,28,3929,1913,44.5,2018,34.0,16.0,1.0
0,26,5008,1445,15,3697,1538,69.6,2018,18,4653,1573,19,4153,1999,65.7,2018,41.0,17.0,1.0
0,19,3576,1660,14,3599,1761,51.3,2018,15,4238,1667,15,3752,1918,58.0,2018,31.0,23.0,1.0
0,17,3290,1682,18,4414,2204,59.4,2018,23,2900,1738,28,3932,2325,33.2,2018,27.0,17.0,1.0
0,19,4089,1873,20,3646,1693,67.8,2018,24,3751,1628,17,3853,2249,46.5,2018,26.0,10.0,1.0
0,32,3867,1902,7,3732,1814,51.7,2018,28,2523,1342,16,3262,2479,24.1,2018,18.0,28.0,0.0
0,23,4275,1570,17,4308,1551,62.0,2018,20,4036,1493,20,3140,1815,59.5,2018,21.0,23.0,0.0
0,11,3093,2560,26,3842,1811,63.3,2018,19,4507,2231,30,3780,1957,63.6,2018,31.0,33.0,0.0
0,16,3781,2021,29,4167,1323,61.8,2018,17,3538,1963,20,3755,1513,55.2,2018,19.0,16.0,1.0
0,16,4042,2025,24,4302,1283,79.2,2018,19,3021,1774,26,3794,1860,46.9,2018,43.0,19.0,1.0
0,19,4047,1650,21,4044,1898,49.1,2018,23,4275,1570,17,4308,1551,62.0,2018,13.0,34.0,0.0
0,20,4036,1493,20,3140,1815,59.5,2018,28,2523,1342,16,3262,2479,24.1,2018,27.0,17.0,1.0
0,24,4007,1893,31,4125,2163,51.2,2018,19,4089,1873,20,3646,1693,67.8,2018,14.0,38.0,0.0
0,23,2900,1738,28,3932,2325,33.2,2018,24,3564,1938,36,3515,1280,71.0,2018,31.0,28.0,1.0
0,19,3021,1774,26,3794,1860,46.9,2018,22,3836,2136,23,3847,1804,53.2,2018,23.0,17.0,1.0
0,30,3165,1622,20,4065,2021,45.9,2018,24,4461,1718,26,3805,1630,69.6,2018,42.0,34.0,1.0
0,17,3290,1682,18,4414,2204,59.4,2018,26,5008,1445,15,3697,1538,69.6,2018,21.0,28.0,0.0
0,18,4653,1573,19,4153,1999,65.7,2018,35,5125,1523,17,4151,1983,66.2,2018,34.0,29.0,1.0
0,24,3751,1628,17,3853,2249,46.5,2018,11,3093,2560,26,3842,1811,63.3,2018,3.0,27.0,0.0
0,16,3781,2021,29,4167,1323,61.8,2018,32,2794,1984,27,2867,1839,49.8,2018,20.0,13.0,1.0
0,21,3695,1907,28,3929,1913,44.5,2018,19,4507,2231,30,3780,1957,63.6,2018,20.0,23.0,0.0
0,17,3538,1963,20,3755,1513,55.2,2018,29,3109,1723,17,3113,1870,43.4,2018,40.0,7.0,1.0
0,18,2975,2027,17,3471,1863,53.2,2018,20,3558,2441,17,3360,1327,54.8,2018,0.0,21.0,0.0
0,18,4258,2037,28,3943,1803,68.4,2018,18,4955,1855,27,4374,2114,80.3,2018,43.0,40.0,1.0
0,15,4238,1667,15,3752,1918,58.0,2018,32,3867,1902,7,3732,1814,51.7,2018,33.0,30.0,1.0
0,28,2523,1342,16,3262,2479,24.1,2018,21,3695,1907,28,3929,1913,44.5,2018,10.0,45.0,0.0
0,19,4089,1873,20,3646,1693,67.8,2018,18,2975,2027,17,3471,1863,53.2,2018,20.0,19.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,18,4258,2037,28,3943,1803,68.4,2018,31.0,38.0,0.0
0,35,5125,1523,17,4151,1983,66.2,2018,24,4007,1893,31,4125,2163,51.2,2018,26.0,23.0,1.0
0,23,2900,1738,28,3932,2325,33.2,2018,19,3576,1660,14,3599,1761,51.3,2018,21.0,32.0,0.0
0,23,4275,1570,17,4308,1551,62.0,2018,22,3836,2136,23,3847,1804,53.2,2018,17.0,21.0,0.0
0,24,4461,1718,26,3805,1630,69.6,2018,32,2794,1984,27,2867,1839,49.8,2018,37.0,5.0,1.0
0,18,4955,1855,27,4374,2114,80.3,2018,17,3290,1682,18,4414,2204,59.4,2018,45.0,10.0,1.0
0,30,3165,1622,20,4065,2021,45.9,2018,20,4036,1493,20,3140,1815,59.5,2018,17.0,37.0,0.0
0,29,3109,1723,17,3113,1870,43.4,2018,16,3781,2021,29,4167,1323,61.8,2018,7.0,20.0,0.0
0,20,3558,2441,17,3360,1327,54.8,2018,16,4042,2025,24,4302,1283,79.2,2018,23.0,24.0,0.0
0,19,3021,1774,26,3794,1860,46.9,2018,17,3538,1963,20,3755,1513,55.2,2018,20.0,17.0,1.0
0,32,3867,1902,7,3732,1814,51.7,2018,19,4507,2231,30,3780,1957,63.6,2018,10.0,39.0,0.0
0,18,4653,1573,19,4153,1999,65.7,2018,19,4047,1650,21,4044,1898,49.1,2018,23.0,20.0,1.0
0,16,3781,2021,29,4167,1323,61.8,2018,23,2900,1738,28,3932,2325,33.2,2018,42.0,23.0,1.0
0,29,3109,1723,17,3113,1870,43.4,2018,23,4275,1570,17,4308,1551,62.0,2018,18.0,24.0,0.0
0,26,5008,1445,15,3697,1538,69.6,2018,24,4007,1893,31,4125,2163,51.2,2018,33.0,18.0,1.0
0,18,4955,1855,27,4374,2114,80.3,2018,21,3695,1907,28,3929,1913,44.5,2018,30.0,23.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,30,3165,1622,20,4065,2021,45.9,2018,24.0,10.0,1.0
0,19,4047,1650,21,4044,1898,49.1,2018,19,3021,1774,26,3794,1860,46.9,2018,13.0,20.0,0.0
0,19,3576,1660,14,3599,1761,51.3,2018,11,3093,2560,26,3842,1811,63.3,2018,14.0,28.0,0.0
0,17,3290,1682,18,4414,2204,59.4,2018,35,5125,1523,17,4151,1983,66.2,2018,37.0,34.0,1.0
0,22,3836,2136,23,3847,1804,53.2,2018,20,3558,2441,17,3360,1327,54.8,2018,36.0,21.0,1.0
0,24,3751,1628,17,3853,2249,46.5,2018,24,4461,1718,26,3805,1630,69.6,2018,28.0,42.0,0.0
0,28,2523,1342,16,3262,2479,24.1,2018,32,3867,1902,7,3732,1814,51.7,2018,18.0,15.0,1.0
0,19,4507,2231,30,3780,1957,63.6,2018,15,4238,1667,15,3752,1918,58.0,2018,29.0,27.0,1.0
0,20,4036,1493,20,3140,1815,59.5,2018,16,4042,2025,24,4302,1283,79.2,2018,20.0,30.0,0.0
0,32,2794,1984,27,2867,1839,49.8,2018,18,4258,2037,28,3943,1803,68.4,2018,6.0,25.0,0.0
0,32,3867,1902,7,3732,1814,51.7,2018,24,3751,1628,17,3853,2249,46.5,2018,34.0,3.0,1.0
0,20,4036,1493,20,3140,1815,59.5,2018,19,3576,1660,14,3599,1761,51.3,2018,24.0,9.0,1.0
0,24,4007,1893,31,4125,2163,51.2,2018,18,4955,1855,27,4374,2114,80.3,2018,21.0,37.0,0.0
0,20,3558,2441,17,3360,1327,54.8,2018,26,5008,1445,15,3697,1538,69.6,2018,16.0,23.0,0.0
0,22,3836,2136,23,3847,1804,53.2,2018,35,5125,1523,17,4151,1983,66.2,2018,42.0,28.0,1.0
0,23,2900,1738,28,3932,2325,33.2,2018,30,3165,1622,20,4065,2021,45.9,2018,13.0,6.0,1.0
0,19,3021,1774,26,3794,1860,46.9,2018,18,4653,1573,19,4153,1999,65.7,2018,14.0,38.0,0.0
0,32,2794,1984,27,2867,1839,49.8,2018,24,3564,1938,36,3515,1280,71.0,2018,9.0,41.0,0.0
0,21,3695,1907,28,3929,1913,44.5,2018,16,3781,2021,29,4167,1323,61.8,2018,17.0,19.0,0.0
0,11,3093,2560,26,3842,1811,63.3,2018,19,4089,1873,20,3646,1693,67.8,2018,17.0,25.0,0.0
0,16,4042,2025,24,4302,1283,79.2,2018,19,4507,2231,30,3780,1957,63.6,2018,45.0,35.0,1.0
0,18,4258,2037,28,3943,1803,68.4,2018,15,4238,1667,15,3752,1918,58.0,2018,31.0,17.0,1.0
0,17,3538,1963,20,3755,1513,55.2,2018,18,2975,2027,17,3471,1863,53.2,2018,14.0,28.0,0.0
0,26,5008,1445,15,3697,1538,69.6,2018,22,3836,2136,23,3847,1804,53.2,2018,52.0,21.0,1.0
0,30,3165,1622,20,4065,2021,45.9,2018,32,2794,1984,27,2867,1839,49.8,2018,10.0,41.0,0.0
0,24,4007,1893,31,4125,2163,51.2,2018,18,4653,1573,19,4153,1999,65.7,2018,28.0,16.0,1.0
0,17,3290,1682,18,4414,2204,59.4,2018,16,4042,2025,24,4302,1283,79.2,2018,14.0,51.0,0.0
0,35,5125,1523,17,4151,1983,66.2,2018,19,3021,1774,26,3794,1860,46.9,2018,3.0,16.0,0.0
0,18,2975,2027,17,3471,1863,53.2,2018,18,4258,2037,28,3943,1803,68.4,2018,34.0,10.0,1.0
0,15,4238,1667,15,3752,1918,58.0,2018,23,2900,1738,28,3932,2325,33.2,2018,31.0,12.0,1.0
0,24,4461,1718,26,3805,1630,69.6,2018,29,3109,1723,17,3113,1870,43.4,2018,29.0,26.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,19,3576,1660,14,3599,1761,51.3,2018,34.0,22.0,1.0
0,18,4955,1855,27,4374,2114,80.3,2018,28,2523,1342,16,3262,2479,24.1,2018,26.0,14.0,1.0
0,24,3751,1628,17,3853,2249,46.5,2018,19,4089,1873,20,3646,1693,67.8,2018,6.0,20.0,0.0
0,19,4507,2231,30,3780,1957,63.6,2018,11,3093,2560,26,3842,1811,63.3,2018,36.0,31.0,1.0
0,23,4275,1570,17,4308,1551,62.0,2018,17,3538,1963,20,3755,1513,55.2,2018,20.0,27.0,0.0
0,32,3867,1902,7,3732,1814,51.7,2018,19,4047,1650,21,4044,1898,49.1,2018,23.0,27.0,0.0
0,11,3093,2560,26,3842,1811,63.3,2018,15,4238,1667,15,3752,1918,58.0,2018,27.0,24.0,1.0
0,19,3576,1660,14,3599,1761,51.3,2018,22,3836,2136,23,3847,1804,53.2,2018,20.0,19.0,1.0
0,18,4653,1573,19,4153,1999,65.7,2018,17,3538,1963,20,3755,1513,55.2,2018,19.0,22.0,0.0
0,20,3558,2441,17,3360,1327,54.8,2018,17,3290,1682,18,4414,2204,59.4,2018,24.0,21.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,20,4036,1493,20,3140,1815,59.5,2018,25.0,20.0,1.0
0,16,4042,2025,24,4302,1283,79.2,2018,23,4275,1570,17,4308,1551,62.0,2018,48.0,7.0,1.0
0,24,4461,1718,26,3805,1630,69.6,2018,18,2975,2027,17,3471,1863,53.2,2018,38.0,10.0,1.0
0,19,3021,1774,26,3794,1860,46.9,2018,16,3781,2021,29,4167,1323,61.8,2018,21.0,23.0,0.0
0,19,4047,1650,21,4044,1898,49.1,2018,35,5125,1523,17,4151,1983,66.2,2018,38.0,35.0,1.0
0,19,4089,1873,20,3646,1693,67.8,2018,21,3695,1907,28,3929,1913,44.5,2018,22.0,23.0,0.0
0,28,2523,1342,16,3262,2479,24.1,2018,24,3751,1628,17,3853,2249,46.5,2018,21.0,23.0,0.0
0,29,3109,1723,17,3113,1870,43.4,2018,26,5008,1445,15,3697,1538,69.6,2018,16.0,20.0,0.0
0,19,4507,2231,30,3780,1957,63.6,2018,18,4955,1855,27,4374,2114,80.3,2018,54.0,51.0,1.0
0,19,3576,1660,14,3599,1761,51.3,2018,24,3564,1938,36,3515,1280,71.0,2018,16.0,23.0,0.0
0,17,3538,1963,20,3755,1513,55.2,2018,19,3021,1774,26,3794,1860,46.9,2018,31.0,23.0,1.0
0,16,4042,2025,24,4302,1283,79.2,2018,18,4653,1573,19,4153,1999,65.7,2018,31.0,17.0,1.0
0,32,2794,1984,27,2867,1839,49.8,2018,29,3109,1723,17,3113,1870,43.4,2018,24.0,21.0,1.0
0,20,3558,2441,17,3360,1327,54.8,2018,24,3751,1628,17,3853,2249,46.5,2018,34.0,17.0,1.0
0,35,5125,1523,17,4151,1983,66.2,2018,32,3867,1902,7,3732,1814,51.7,2018,27.0,9.0,1.0
0,23,4275,1570,17,4308,1551,62.0,2018,19,4047,1650,21,4044,1898,49.1,2018,25.0,22.0,1.0
0,17,3290,1682,18,4414,2204,59.4,2018,24,4007,1893,31,4125,2163,51.2,2018,20.0,35.0,0.0
0,30,3165,1622,20,4065,2021,45.9,2018,18,4258,2037,28,3943,1803,68.4,2018,13.0,27.0,0.0
0,22,3836,2136,23,3847,1804,53.2,2018,11,3093,2560,26,3842,1811,63.3,2018,27.0,30.0,0.0
0,24,4461,1718,26,3805,1630,69.6,2018,23,2900,1738,28,3932,2325,33.2,2018,27.0,24.0,1.0
0,19,4089,1873,20,3646,1693,67.8,2018,28,2523,1342,16,3262,2479,24.1,2018,45.0,10.0,1.0
0,21,3695,1907,28,3929,1913,44.5,2018,26,5008,1445,15,3697,1538,69.6,2018,24.0,17.0,1.0
0,20,4036,1493,20,3140,1815,59.5,2018,15,4238,1667,15,3752,1918,58.0,2018,24.0,17.0,1.0
0,16,3781,2021,29,4167,1323,61.8,2018,18,2975,2027,17,3471,1863,53.2,2018,34.0,17.0,1.0
0,17,3538,1963,20,3755,1513,55.2,2018,16,4042,2025,24,4302,1283,79.2,2018,13.0,10.0,1.0
0,29,3109,1723,17,3113,1870,43.4,2018,24,4461,1718,26,3805,1630,69.6,2018,6.0,0.0,1.0
0,26,5008,1445,15,3697,1538,69.6,2018,19,4089,1873,20,3646,1693,67.8,2018,30.0,33.0,0.0
0,35,5125,1523,17,4151,1983,66.2,2018,22,3836,2136,23,3847,1804,53.2,2018,24.0,17.0,1.0
0,18,4653,1573,19,4153,1999,65.7,2018,20,3558,2441,17,3360,1327,54.8,2018,16.0,26.0,0.0
0,16,3781,2021,29,4167,1323,61.8,2018,24,4007,1893,31,4125,2163,51.2,2018,29.0,13.0,1.0
0,23,2900,1738,28,3932,2325,33.2,2018,32,2794,1984,27,2867,1839,49.8,2018,21.0,17.0,1.0
0,19,4047,1650,21,4044,1898,49.1,2018,24,3564,1938,36,3515,1280,71.0,2018,30.0,27.0,1.0
0,17,3290,1682,18,4414,2204,59.4,2018,21,3695,1907,28,3929,1913,44.5,2018,10.0,24.0,0.0
0,19,3576,1660,14,3599,1761,51.3,2018,19,4507,2231,30,3780,1957,63.6,2018,16.0,30.0,0.0
0,15,4238,1667,15,3752,1918,58.0,2018,28,2523,1342,16,3262,2479,24.1,2018,17.0,20.0,0.0
0,24,3751,1628,17,3853,2249,46.5,2018,18,4955,1855,27,4374,2114,80.3,2018,33.0,40.0,0.0
0,18,2975,2027,17,3471,1863,53.2,2018,30,3165,1622,20,4065,2021,45.9,2018,26.0,22.0,1.0
0,18,4258,2037,28,3943,1803,68.4,2018,20,4036,1493,20,3140,1815,59.5,2018,24.0,10.0,1.0
0,11,3093,2560,26,3842,1811,63.3,2018,32,3867,1902,7,3732,1814,51.7,2018,43.0,16.0,1.0
0,23,4275,1570,17,4308,1551,62.0,2018,19,3021,1774,26,3794,1860,46.9,2018,28.0,13.0,1.0
0,18,2975,2027,17,3471,1863,53.2,2018,29,3109,1723,17,3113,1870,43.4,2018,30.0,9.0,1.0
0,18,4955,1855,27,4374,2114,80.3,2018,20,3558,2441,17,3360,1327,54.8,2018,27.0,24.0,1.0
0,16,3781,2021,29,4167,1323,61.8,2018,24,4461,1718,26,3805,1630,69.6,2018,21.0,24.0,0.0
0,24,4007,1893,31,4125,2163,51.2,2018,22,3836,2136,23,3847,1804,53.2,2018,26.0,20.0,1.0
0,15,4238,1667,15,3752,1918,58.0,2018,18,4653,1573,19,4153,1999,65.7,2018,34.0,20.0,1.0
0,35,5125,1523,17,4151,1983,66.2,2018,16,4042,2025,24,4302,1283,79.2,2018,14.0,28.0,0.0
0,32,2794,1984,27,2867,1839,49.8,2018,30,3165,1622,20,4065,2021,45.9,2018,23.0,27.0,0.0
0,23,2900,1738,28,3932,2325,33.2,2018,18,4258,2037,28,3943,1803,68.4,2018,34.0,33.0,1.0
0,24,3564,1938,36,3515,1280,71.0,2018,19,4507,2231,30,3780,1957,63.6,2018,15.0,6.0,1.0
0,19,3021,1774,26,3794,1860,46.9,2018,19,4047,1650,21,4044,1898,49.1,2018,16.0,40.0,0.0
0,32,3867,1902,7,3732,1814,51.7,2018,21,3695,1907,28,3929,1913,44.5,2018,20.0,14.0,1.0
0,19,4089,1873,20,3646,1693,67.8,2018,17,3290,1682,18,4414,2204,59.4,2018,26.0,21.0,1.0
0,28,2523,1342,16,3262,2479,24.1,2018,19,3576,1660,14,3599,1761,51.3,2018,3.0,17.0,0.0
0,17,3538,1963,20,3755,1513,55.2,2018,23,4275,1570,17,4308,1551,62.0,2018,29.0,23.0,1.0
0,24,3751,1628,17,3853,2249,46.5,2018,26,5008,1445,15,3697,1538,69.6,2018,24.0,21.0,1.0
0,11,3093,2560,26,3842,1811,63.3,2018,20,4036,1493,20,3140,1815,59.5,2018,21.0,7.0,1.0
0,18,4955,1855,27,4374,2114,80.3,2018,19,4089,1873,20,3646,1693,67.8,2018,28.0,29.0,0.0
0,30,3165,1622,20,4065,2021,45.9,2018,16,3781,2021,29,4167,1323,61.8,2018,22.0,29.0,0.0
